	SubjectID1	SubjectID2	Group1	Group2	Distance
2141	EG1825	EG0892	Before abduction	After abduction	0.2362
2142	EG1825	EG0850	Before abduction	After abduction	0.3732
2143	EG1825	EG0057	Before abduction	After abduction	0.3796
2144	EG1825	EG0778	Before abduction	After abduction	0.3008
2145	EG1825	EG0647	Before abduction	After abduction	0.211
2146	EG1825	EG0546	Before abduction	After abduction	0.3886
2147	EG1825	EG0520	Before abduction	After abduction	0.2728
2148	EG1825	EG0447	Before abduction	After abduction	0.5134
2149	EG1825	EG0365	Before abduction	After abduction	0.5132
2150	EG1825	EG0364	Before abduction	After abduction	0.533
2151	EG1825	EG0341	Before abduction	After abduction	0.4582
2152	EG1825	EG0313	Before abduction	After abduction	0.4106
2153	EG1825	EG0294	Before abduction	After abduction	0.2744
2154	EG1825	EG0256	Before abduction	After abduction	0.5586
2155	EG1825	EG0196	Before abduction	After abduction	0.3432
2156	EG1825	EG0175	Before abduction	After abduction	0.3576
2157	EG1825	EG2659	Before abduction	After abduction	0.3414
2158	EG1825	EG2638	Before abduction	After abduction	0.2884
2159	EG1825	EG0031	Before abduction	After abduction	0.3644
2160	EG1823	EG2580	Before abduction	After abduction	0.2334
2161	EG1823	EG2559	Before abduction	After abduction	0.2224
2162	EG1823	EG2473	Before abduction	After abduction	0.295
2163	EG1823	EG2392	Before abduction	After abduction	0.2576
2164	EG1823	EG2391	Before abduction	After abduction	0.5074
2165	EG1823	EG2018	Before abduction	After abduction	0.2056
2166	EG1823	EG1990	Before abduction	After abduction	0.5922
2167	EG1823	EG1940	Before abduction	After abduction	0.2476
2168	EG1823	EG0118	Before abduction	After abduction	0.4628
2169	EG1823	EG1939	Before abduction	After abduction	0.4054
2170	EG1823	EG1892	Before abduction	After abduction	0.2836
2171	EG1823	EG1878	Before abduction	After abduction	0.18
2172	EG1823	EG0101	Before abduction	After abduction	0.1694
2173	EG1823	EG1772	Before abduction	After abduction	0.1644
2174	EG1823	EG1673	Before abduction	After abduction	0.3436
2175	EG1823	EG1637	Before abduction	After abduction	0.2242
2176	EG1823	EG1572	Before abduction	After abduction	0.197
2177	EG1823	EG1524	Before abduction	After abduction	0.5512
2178	EG1823	EG0088	Before abduction	After abduction	0.3812
2179	EG1823	EG1490	Before abduction	After abduction	0.3642
2180	EG1823	EG1431	Before abduction	After abduction	0.2944
2181	EG1823	EG1416	Before abduction	After abduction	0.333
2182	EG1823	EG1178	Before abduction	After abduction	0.2892
2183	EG1823	EG1153	Before abduction	After abduction	0.3132
2184	EG1823	EG1041	Before abduction	After abduction	0.358
2185	EG1823	EG1035	Before abduction	After abduction	0.4406
2186	EG1823	EG0927	Before abduction	After abduction	0.253
2187	EG1823	EG0892	Before abduction	After abduction	0.2636
2188	EG1823	EG0850	Before abduction	After abduction	0.3994
2189	EG1823	EG0057	Before abduction	After abduction	0.4008
2190	EG1823	EG0778	Before abduction	After abduction	0.4124
2191	EG1823	EG0647	Before abduction	After abduction	0.2542
2192	EG1823	EG0546	Before abduction	After abduction	0.4326
2193	EG1823	EG0520	Before abduction	After abduction	0.311
2194	EG1823	EG0447	Before abduction	After abduction	0.5314
2195	EG1823	EG0365	Before abduction	After abduction	0.5322
2196	EG1823	EG0364	Before abduction	After abduction	0.5478
2197	EG1823	EG0341	Before abduction	After abduction	0.5622
2198	EG1823	EG0313	Before abduction	After abduction	0.4792
2199	EG1823	EG0294	Before abduction	After abduction	0.3194
2200	EG1823	EG0256	Before abduction	After abduction	0.595
2201	EG1823	EG0196	Before abduction	After abduction	0.3812
2202	EG1823	EG0175	Before abduction	After abduction	0.3946
2203	EG1823	EG2659	Before abduction	After abduction	0.3678
2204	EG1823	EG2638	Before abduction	After abduction	0.3266
2205	EG1823	EG0031	Before abduction	After abduction	0.2476
2206	EG1724	EG2580	Before abduction	After abduction	0.1714
2207	EG1724	EG2559	Before abduction	After abduction	0.252
2208	EG1724	EG2473	Before abduction	After abduction	0.1662
2209	EG1724	EG2392	Before abduction	After abduction	0.2176
2210	EG1724	EG2391	Before abduction	After abduction	0.426
2211	EG1724	EG2018	Before abduction	After abduction	0.263
2212	EG1724	EG1990	Before abduction	After abduction	0.5036
2213	EG1724	EG1940	Before abduction	After abduction	0.2036
2214	EG1724	EG0118	Before abduction	After abduction	0.394
2215	EG1724	EG1939	Before abduction	After abduction	0.338
2216	EG1724	EG1892	Before abduction	After abduction	0.2066
2217	EG1724	EG1878	Before abduction	After abduction	0.3054
2218	EG1724	EG0101	Before abduction	After abduction	0.2748
2219	EG1724	EG1772	Before abduction	After abduction	0.2564
2220	EG1724	EG1673	Before abduction	After abduction	0.2992
2221	EG1724	EG1637	Before abduction	After abduction	0.358
2222	EG1724	EG1572	Before abduction	After abduction	0.3596
2223	EG1724	EG1524	Before abduction	After abduction	0.4634
2224	EG1724	EG0088	Before abduction	After abduction	0.324
2225	EG1724	EG1490	Before abduction	After abduction	0.2558
2226	EG1724	EG1431	Before abduction	After abduction	0.2432
2227	EG1724	EG1416	Before abduction	After abduction	0.3306
2228	EG1724	EG1178	Before abduction	After abduction	0.1714
2229	EG1724	EG1153	Before abduction	After abduction	0.1854
2230	EG1724	EG1041	Before abduction	After abduction	0.2168
2231	EG1724	EG1035	Before abduction	After abduction	0.3118
2232	EG1724	EG0927	Before abduction	After abduction	0.2752
2233	EG1724	EG0892	Before abduction	After abduction	0.2052
2234	EG1724	EG0850	Before abduction	After abduction	0.348
2235	EG1724	EG0057	Before abduction	After abduction	0.3378
2236	EG1724	EG0778	Before abduction	After abduction	0.2644
2237	EG1724	EG0647	Before abduction	After abduction	0.225
2238	EG1724	EG0546	Before abduction	After abduction	0.3646
2239	EG1724	EG0520	Before abduction	After abduction	0.2858
2240	EG1724	EG0447	Before abduction	After abduction	0.4494
2241	EG1724	EG0365	Before abduction	After abduction	0.4526
2242	EG1724	EG0364	Before abduction	After abduction	0.4934
2243	EG1724	EG0341	Before abduction	After abduction	0.4336
2244	EG1724	EG0313	Before abduction	After abduction	0.36
2245	EG1724	EG0294	Before abduction	After abduction	0.2376
2246	EG1724	EG0256	Before abduction	After abduction	0.509
2247	EG1724	EG0196	Before abduction	After abduction	0.3042
2248	EG1724	EG0175	Before abduction	After abduction	0.332
2249	EG1724	EG2659	Before abduction	After abduction	0.3118
2250	EG1724	EG2638	Before abduction	After abduction	0.2582
2251	EG1724	EG0031	Before abduction	After abduction	0.399
2252	EG1599	EG2580	Before abduction	After abduction	0.2428
2253	EG1599	EG2559	Before abduction	After abduction	0.3094
2254	EG1599	EG2473	Before abduction	After abduction	0.1514
2255	EG1599	EG2392	Before abduction	After abduction	0.2694
2256	EG1599	EG2391	Before abduction	After abduction	0.41
2257	EG1599	EG2018	Before abduction	After abduction	0.331
2258	EG1599	EG1990	Before abduction	After abduction	0.4864
2259	EG1599	EG1940	Before abduction	After abduction	0.213
2260	EG1599	EG0118	Before abduction	After abduction	0.4026
2261	EG1599	EG1939	Before abduction	After abduction	0.3148
2262	EG1599	EG1892	Before abduction	After abduction	0.2876
2263	EG1599	EG1878	Before abduction	After abduction	0.401
2264	EG1599	EG0101	Before abduction	After abduction	0.3706
2265	EG1599	EG1772	Before abduction	After abduction	0.3282
2266	EG1599	EG1673	Before abduction	After abduction	0.2816
2267	EG1599	EG1637	Before abduction	After abduction	0.4324
2268	EG1599	EG1572	Before abduction	After abduction	0.4312
2269	EG1599	EG1524	Before abduction	After abduction	0.4554
2270	EG1599	EG0088	Before abduction	After abduction	0.3374
2271	EG1599	EG1490	Before abduction	After abduction	0.2044
2272	EG1599	EG1431	Before abduction	After abduction	0.3004
2273	EG1599	EG1416	Before abduction	After abduction	0.3736
2274	EG1599	EG1178	Before abduction	After abduction	0.1956
2275	EG1599	EG1153	Before abduction	After abduction	0.2014
2276	EG1599	EG1041	Before abduction	After abduction	0.153
2277	EG1599	EG1035	Before abduction	After abduction	0.3234
2278	EG1599	EG0927	Before abduction	After abduction	0.3512
2279	EG1599	EG0892	Before abduction	After abduction	0.2496
2280	EG1599	EG0850	Before abduction	After abduction	0.383
2281	EG1599	EG0057	Before abduction	After abduction	0.3606
2282	EG1599	EG0778	Before abduction	After abduction	0.2294
2283	EG1599	EG0647	Before abduction	After abduction	0.281
2284	EG1599	EG0546	Before abduction	After abduction	0.3458
2285	EG1599	EG0520	Before abduction	After abduction	0.3418
2286	EG1599	EG0447	Before abduction	After abduction	0.4244
2287	EG1599	EG0365	Before abduction	After abduction	0.4256
2288	EG1599	EG0364	Before abduction	After abduction	0.5008
2289	EG1599	EG0341	Before abduction	After abduction	0.2888
2290	EG1599	EG0313	Before abduction	After abduction	0.3188
2291	EG1599	EG0294	Before abduction	After abduction	0.2684
2292	EG1599	EG0256	Before abduction	After abduction	0.4952
2293	EG1599	EG0196	Before abduction	After abduction	0.3276
2294	EG1599	EG0175	Before abduction	After abduction	0.3498
2295	EG1599	EG2659	Before abduction	After abduction	0.3428
2296	EG1599	EG2638	Before abduction	After abduction	0.2224
2297	EG1599	EG0031	Before abduction	After abduction	0.4686
2298	EG1507	EG2580	Before abduction	After abduction	0.2488
2299	EG1507	EG2559	Before abduction	After abduction	0.304
2300	EG1507	EG2473	Before abduction	After abduction	0.2076
2301	EG1507	EG2392	Before abduction	After abduction	0.2288
2302	EG1507	EG2391	Before abduction	After abduction	0.4858
2303	EG1507	EG2018	Before abduction	After abduction	0.2612
2304	EG1507	EG1990	Before abduction	After abduction	0.561
2305	EG1507	EG1940	Before abduction	After abduction	0.199
2306	EG1507	EG0118	Before abduction	After abduction	0.4524
2307	EG1507	EG1939	Before abduction	After abduction	0.3386
2308	EG1507	EG1892	Before abduction	After abduction	0.2848
2309	EG1507	EG1878	Before abduction	After abduction	0.348
2310	EG1507	EG0101	Before abduction	After abduction	0.3292
2311	EG1507	EG1772	Before abduction	After abduction	0.258
2312	EG1507	EG1673	Before abduction	After abduction	0.3098
2313	EG1507	EG1637	Before abduction	After abduction	0.383
2314	EG1507	EG1572	Before abduction	After abduction	0.3608
2315	EG1507	EG1524	Before abduction	After abduction	0.5202
2316	EG1507	EG0088	Before abduction	After abduction	0.3894
2317	EG1507	EG1490	Before abduction	After abduction	0.2534
2318	EG1507	EG1431	Before abduction	After abduction	0.245
2319	EG1507	EG1416	Before abduction	After abduction	0.3884
2320	EG1507	EG1178	Before abduction	After abduction	0.1712
2321	EG1507	EG1153	Before abduction	After abduction	0.154
2322	EG1507	EG1041	Before abduction	After abduction	0.2134
2323	EG1507	EG1035	Before abduction	After abduction	0.3336
2324	EG1507	EG0927	Before abduction	After abduction	0.2852
2325	EG1507	EG0892	Before abduction	After abduction	0.2794
2326	EG1507	EG0850	Before abduction	After abduction	0.4062
2327	EG1507	EG0057	Before abduction	After abduction	0.4054
2328	EG1507	EG0778	Before abduction	After abduction	0.2662
2329	EG1507	EG0647	Before abduction	After abduction	0.2318
2330	EG1507	EG0546	Before abduction	After abduction	0.3766
2331	EG1507	EG0520	Before abduction	After abduction	0.3524
2332	EG1507	EG0447	Before abduction	After abduction	0.5148
2333	EG1507	EG0365	Before abduction	After abduction	0.5152
2334	EG1507	EG0364	Before abduction	After abduction	0.5328
2335	EG1507	EG0341	Before abduction	After abduction	0.3856
2336	EG1507	EG0313	Before abduction	After abduction	0.407
2337	EG1507	EG0294	Before abduction	After abduction	0.3192
2338	EG1507	EG0256	Before abduction	After abduction	0.5656
2339	EG1507	EG0196	Before abduction	After abduction	0.3778
2340	EG1507	EG0175	Before abduction	After abduction	0.3946
2341	EG1507	EG2659	Before abduction	After abduction	0.3996
2342	EG1507	EG2638	Before abduction	After abduction	0.2812
2343	EG1507	EG0031	Before abduction	After abduction	0.4024
2344	EG1394	EG2580	Before abduction	After abduction	0.2766
2345	EG1394	EG2559	Before abduction	After abduction	0.3544
2346	EG1394	EG2473	Before abduction	After abduction	0.2364
2347	EG1394	EG2392	Before abduction	After abduction	0.2804
2348	EG1394	EG2391	Before abduction	After abduction	0.4164
2349	EG1394	EG2018	Before abduction	After abduction	0.346
2350	EG1394	EG1990	Before abduction	After abduction	0.454
2351	EG1394	EG1940	Before abduction	After abduction	0.2694
2352	EG1394	EG0118	Before abduction	After abduction	0.419
2353	EG1394	EG1939	Before abduction	After abduction	0.3246
2354	EG1394	EG1892	Before abduction	After abduction	0.2904
2355	EG1394	EG1878	Before abduction	After abduction	0.401
2356	EG1394	EG0101	Before abduction	After abduction	0.3898
2357	EG1394	EG1772	Before abduction	After abduction	0.3746
2358	EG1394	EG1673	Before abduction	After abduction	0.3184
2359	EG1394	EG1637	Before abduction	After abduction	0.455
2360	EG1394	EG1572	Before abduction	After abduction	0.4584
2361	EG1394	EG1524	Before abduction	After abduction	0.418
2362	EG1394	EG0088	Before abduction	After abduction	0.3614
2363	EG1394	EG1490	Before abduction	After abduction	0.2472
2364	EG1394	EG1431	Before abduction	After abduction	0.3286
2365	EG1394	EG1416	Before abduction	After abduction	0.397
2366	EG1394	EG1178	Before abduction	After abduction	0.249
2367	EG1394	EG1153	Before abduction	After abduction	0.228
2368	EG1394	EG1041	Before abduction	After abduction	0.2148
2369	EG1394	EG1035	Before abduction	After abduction	0.2844
2370	EG1394	EG0927	Before abduction	After abduction	0.3752
2371	EG1394	EG0892	Before abduction	After abduction	0.257
2372	EG1394	EG0850	Before abduction	After abduction	0.3908
2373	EG1394	EG0057	Before abduction	After abduction	0.3362
2374	EG1394	EG0778	Before abduction	After abduction	0.2436
2375	EG1394	EG0647	Before abduction	After abduction	0.3014
2376	EG1394	EG0546	Before abduction	After abduction	0.3896
2377	EG1394	EG0520	Before abduction	After abduction	0.3488
2378	EG1394	EG0447	Before abduction	After abduction	0.4376
2379	EG1394	EG0365	Before abduction	After abduction	0.4412
2380	EG1394	EG0364	Before abduction	After abduction	0.4808
2381	EG1394	EG0341	Before abduction	After abduction	0.3562
2382	EG1394	EG0313	Before abduction	After abduction	0.3544
2383	EG1394	EG0294	Before abduction	After abduction	0.2756
2384	EG1394	EG0256	Before abduction	After abduction	0.4636
2385	EG1394	EG0196	Before abduction	After abduction	0.3166
2386	EG1394	EG0175	Before abduction	After abduction	0.3652
2387	EG1394	EG2659	Before abduction	After abduction	0.3246
2388	EG1394	EG2638	Before abduction	After abduction	0.2944
2389	EG1394	EG0031	Before abduction	After abduction	0.4914
2390	EG1359	EG2580	Before abduction	After abduction	0.2014
2391	EG1359	EG2559	Before abduction	After abduction	0.2278
2392	EG1359	EG2473	Before abduction	After abduction	0.2256
2393	EG1359	EG2392	Before abduction	After abduction	0.219
2394	EG1359	EG2391	Before abduction	After abduction	0.5108
2395	EG1359	EG2018	Before abduction	After abduction	0.2252
2396	EG1359	EG1990	Before abduction	After abduction	0.5864
2397	EG1359	EG1940	Before abduction	After abduction	0.2076
2398	EG1359	EG0118	Before abduction	After abduction	0.462
2399	EG1359	EG1939	Before abduction	After abduction	0.3986
2400	EG1359	EG1892	Before abduction	After abduction	0.27
2401	EG1359	EG1878	Before abduction	After abduction	0.286
2402	EG1359	EG0101	Before abduction	After abduction	0.2662
2403	EG1359	EG1772	Before abduction	After abduction	0.2134
2404	EG1359	EG1673	Before abduction	After abduction	0.3376
2405	EG1359	EG1637	Before abduction	After abduction	0.3438
2406	EG1359	EG1572	Before abduction	After abduction	0.3164
2407	EG1359	EG1524	Before abduction	After abduction	0.5444
2408	EG1359	EG0088	Before abduction	After abduction	0.39
2409	EG1359	EG1490	Before abduction	After abduction	0.2912
2410	EG1359	EG1431	Before abduction	After abduction	0.1608
2411	EG1359	EG1416	Before abduction	After abduction	0.3798
2412	EG1359	EG1178	Before abduction	After abduction	0.1808
2413	EG1359	EG1153	Before abduction	After abduction	0.1968
2414	EG1359	EG1041	Before abduction	After abduction	0.2558
2415	EG1359	EG1035	Before abduction	After abduction	0.3848
2416	EG1359	EG0927	Before abduction	After abduction	0.2144
2417	EG1359	EG0892	Before abduction	After abduction	0.2638
2418	EG1359	EG0850	Before abduction	After abduction	0.3992
2419	EG1359	EG0057	Before abduction	After abduction	0.4126
2420	EG1359	EG0778	Before abduction	After abduction	0.3338
2421	EG1359	EG0647	Before abduction	After abduction	0.2308
2422	EG1359	EG0546	Before abduction	After abduction	0.402
2423	EG1359	EG0520	Before abduction	After abduction	0.3352
2424	EG1359	EG0447	Before abduction	After abduction	0.5372
2425	EG1359	EG0365	Before abduction	After abduction	0.5368
2426	EG1359	EG0364	Before abduction	After abduction	0.542
2427	EG1359	EG0341	Before abduction	After abduction	0.4712
2428	EG1359	EG0313	Before abduction	After abduction	0.4388
2429	EG1359	EG0294	Before abduction	After abduction	0.3196
2430	EG1359	EG0256	Before abduction	After abduction	0.5888
2431	EG1359	EG0196	Before abduction	After abduction	0.3688
2432	EG1359	EG0175	Before abduction	After abduction	0.398
2433	EG1359	EG2659	Before abduction	After abduction	0.3936
2434	EG1359	EG2638	Before abduction	After abduction	0.3032
2435	EG1359	EG0031	Before abduction	After abduction	0.3738
2436	EG1080	EG2580	Before abduction	After abduction	0.1772
2437	EG1080	EG2559	Before abduction	After abduction	0.2614
2438	EG1080	EG2473	Before abduction	After abduction	0.1964
2439	EG1080	EG2392	Before abduction	After abduction	0.2128
2440	EG1080	EG2391	Before abduction	After abduction	0.4038
2441	EG1080	EG2018	Before abduction	After abduction	0.2632
2442	EG1080	EG1990	Before abduction	After abduction	0.4922
2443	EG1080	EG1940	Before abduction	After abduction	0.2402
2444	EG1080	EG0118	Before abduction	After abduction	0.4406
2445	EG1080	EG1939	Before abduction	After abduction	0.3514
2446	EG1080	EG1892	Before abduction	After abduction	0.2534
2447	EG1080	EG1878	Before abduction	After abduction	0.2926
2448	EG1080	EG0101	Before abduction	After abduction	0.263
2449	EG1080	EG1772	Before abduction	After abduction	0.242
2450	EG1080	EG1673	Before abduction	After abduction	0.2988
2451	EG1080	EG1637	Before abduction	After abduction	0.345
2452	EG1080	EG1572	Before abduction	After abduction	0.339
2453	EG1080	EG1524	Before abduction	After abduction	0.4512
2454	EG1080	EG0088	Before abduction	After abduction	0.3592
2455	EG1080	EG1490	Before abduction	After abduction	0.2608
2456	EG1080	EG1431	Before abduction	After abduction	0.2286
2457	EG1080	EG1416	Before abduction	After abduction	0.3694
2458	EG1080	EG1178	Before abduction	After abduction	0.1968
2459	EG1080	EG1153	Before abduction	After abduction	0.1862
2460	EG1080	EG1041	Before abduction	After abduction	0.2522
2461	EG1080	EG1035	Before abduction	After abduction	0.3538
2462	EG1080	EG0927	Before abduction	After abduction	0.248
2463	EG1080	EG0892	Before abduction	After abduction	0.22
2464	EG1080	EG0850	Before abduction	After abduction	0.3756
2465	EG1080	EG0057	Before abduction	After abduction	0.3406
2466	EG1080	EG0778	Before abduction	After abduction	0.3166
2467	EG1080	EG0647	Before abduction	After abduction	0.2226
2468	EG1080	EG0546	Before abduction	After abduction	0.388
2469	EG1080	EG0520	Before abduction	After abduction	0.3174
2470	EG1080	EG0447	Before abduction	After abduction	0.4284
2471	EG1080	EG0365	Before abduction	After abduction	0.4302
2472	EG1080	EG0364	Before abduction	After abduction	0.4866
2473	EG1080	EG0341	Before abduction	After abduction	0.4506
2474	EG1080	EG0313	Before abduction	After abduction	0.3934
2475	EG1080	EG0294	Before abduction	After abduction	0.2372
2476	EG1080	EG0256	Before abduction	After abduction	0.4958
2477	EG1080	EG0196	Before abduction	After abduction	0.2802
2478	EG1080	EG0175	Before abduction	After abduction	0.3766
2479	EG1080	EG2659	Before abduction	After abduction	0.315
2480	EG1080	EG2638	Before abduction	After abduction	0.2876
2481	EG1080	EG0031	Before abduction	After abduction	0.3922
2482	EG1069	EG2580	Before abduction	After abduction	0.2994
2483	EG1069	EG2559	Before abduction	After abduction	0.3802
2484	EG1069	EG2473	Before abduction	After abduction	0.225
2485	EG1069	EG2392	Before abduction	After abduction	0.3058
2486	EG1069	EG2391	Before abduction	After abduction	0.4024
2487	EG1069	EG2018	Before abduction	After abduction	0.3712
2488	EG1069	EG1990	Before abduction	After abduction	0.475
2489	EG1069	EG1940	Before abduction	After abduction	0.2862
2490	EG1069	EG0118	Before abduction	After abduction	0.4506
2491	EG1069	EG1939	Before abduction	After abduction	0.2884
2492	EG1069	EG1892	Before abduction	After abduction	0.3384
2493	EG1069	EG1878	Before abduction	After abduction	0.4402
2494	EG1069	EG0101	Before abduction	After abduction	0.4002
2495	EG1069	EG1772	Before abduction	After abduction	0.389
2496	EG1069	EG1673	Before abduction	After abduction	0.3154
2497	EG1069	EG1637	Before abduction	After abduction	0.491
2498	EG1069	EG1572	Before abduction	After abduction	0.4842
2499	EG1069	EG1524	Before abduction	After abduction	0.4428
2500	EG1069	EG0088	Before abduction	After abduction	0.3974
2501	EG1069	EG1490	Before abduction	After abduction	0.2592
2502	EG1069	EG1431	Before abduction	After abduction	0.3314
2503	EG1069	EG1416	Before abduction	After abduction	0.4312
2504	EG1069	EG1178	Before abduction	After abduction	0.2346
2505	EG1069	EG1153	Before abduction	After abduction	0.2206
2506	EG1069	EG1041	Before abduction	After abduction	0.1926
2507	EG1069	EG1035	Before abduction	After abduction	0.341
2508	EG1069	EG0927	Before abduction	After abduction	0.3976
2509	EG1069	EG0892	Before abduction	After abduction	0.2936
2510	EG1069	EG0850	Before abduction	After abduction	0.43
2511	EG1069	EG0057	Before abduction	After abduction	0.348
2512	EG1069	EG0778	Before abduction	After abduction	0.2294
2513	EG1069	EG0647	Before abduction	After abduction	0.3198
2514	EG1069	EG0546	Before abduction	After abduction	0.3896
2515	EG1069	EG0520	Before abduction	After abduction	0.3974
2516	EG1069	EG0447	Before abduction	After abduction	0.4174
2517	EG1069	EG0365	Before abduction	After abduction	0.4156
2518	EG1069	EG0364	Before abduction	After abduction	0.4736
2519	EG1069	EG0341	Before abduction	After abduction	0.299
2520	EG1069	EG0313	Before abduction	After abduction	0.3662
2521	EG1069	EG0294	Before abduction	After abduction	0.3084
2522	EG1069	EG0256	Before abduction	After abduction	0.4828
2523	EG1069	EG0196	Before abduction	After abduction	0.327
2524	EG1069	EG0175	Before abduction	After abduction	0.4072
2525	EG1069	EG2659	Before abduction	After abduction	0.3526
2526	EG1069	EG2638	Before abduction	After abduction	0.2912
2527	EG1069	EG0031	Before abduction	After abduction	0.5134
2528	EG1051	EG2580	Before abduction	After abduction	0.2638
2529	EG1051	EG2559	Before abduction	After abduction	0.3474
2530	EG1051	EG2473	Before abduction	After abduction	0.2774
2531	EG1051	EG2392	Before abduction	After abduction	0.3338
2532	EG1051	EG2391	Before abduction	After abduction	0.2064
2533	EG1051	EG2018	Before abduction	After abduction	0.4036
2534	EG1051	EG1990	Before abduction	After abduction	0.3494
2535	EG1051	EG1940	Before abduction	After abduction	0.336
2536	EG1051	EG0118	Before abduction	After abduction	0.4052
2537	EG1051	EG1939	Before abduction	After abduction	0.2818
2538	EG1051	EG1892	Before abduction	After abduction	0.3358
2539	EG1051	EG1878	Before abduction	After abduction	0.3898
2540	EG1051	EG0101	Before abduction	After abduction	0.3084
2541	EG1051	EG1772	Before abduction	After abduction	0.3984
2542	EG1051	EG1673	Before abduction	After abduction	0.2748
2543	EG1051	EG1637	Before abduction	After abduction	0.4398
2544	EG1051	EG1572	Before abduction	After abduction	0.4494
2545	EG1051	EG1524	Before abduction	After abduction	0.3156
2546	EG1051	EG0088	Before abduction	After abduction	0.337
2547	EG1051	EG1490	Before abduction	After abduction	0.3132
2548	EG1051	EG1431	Before abduction	After abduction	0.41
2549	EG1051	EG1416	Before abduction	After abduction	0.3674
2550	EG1051	EG1178	Before abduction	After abduction	0.3112
2551	EG1051	EG1153	Before abduction	After abduction	0.3032
2552	EG1051	EG1041	Before abduction	After abduction	0.3172
2553	EG1051	EG1035	Before abduction	After abduction	0.3622
2554	EG1051	EG0927	Before abduction	After abduction	0.4144
2555	EG1051	EG0892	Before abduction	After abduction	0.2256
2556	EG1051	EG0850	Before abduction	After abduction	0.3856
2557	EG1051	EG0057	Before abduction	After abduction	0.2658
2558	EG1051	EG0778	Before abduction	After abduction	0.3488
2559	EG1051	EG0647	Before abduction	After abduction	0.3492
2560	EG1051	EG0546	Before abduction	After abduction	0.4366
2561	EG1051	EG0520	Before abduction	After abduction	0.3504
2562	EG1051	EG0447	Before abduction	After abduction	0.224
2563	EG1051	EG0365	Before abduction	After abduction	0.2258
2564	EG1051	EG0364	Before abduction	After abduction	0.4418
2565	EG1051	EG0341	Before abduction	After abduction	0.4656
2566	EG1051	EG0313	Before abduction	After abduction	0.2844
2567	EG1051	EG0294	Before abduction	After abduction	0.1612
2568	EG1051	EG0256	Before abduction	After abduction	0.3596
2569	EG1051	EG0196	Before abduction	After abduction	0.2148
2570	EG1051	EG0175	Before abduction	After abduction	0.3398
2571	EG1051	EG2659	Before abduction	After abduction	0.2362
2572	EG1051	EG2638	Before abduction	After abduction	0.3506
2573	EG1051	EG0031	Before abduction	After abduction	0.4776
2574	EG0070	EG2580	Before abduction	After abduction	0.3242
2575	EG0070	EG2559	Before abduction	After abduction	0.381
2576	EG0070	EG2473	Before abduction	After abduction	0.2378
2577	EG0070	EG2392	Before abduction	After abduction	0.3182
2578	EG0070	EG2391	Before abduction	After abduction	0.4842
2579	EG0070	EG2018	Before abduction	After abduction	0.3832
2580	EG0070	EG1990	Before abduction	After abduction	0.5496
2581	EG0070	EG1940	Before abduction	After abduction	0.2792
2582	EG0070	EG0118	Before abduction	After abduction	0.458
2583	EG0070	EG1939	Before abduction	After abduction	0.3618
2584	EG0070	EG1892	Before abduction	After abduction	0.3332
2585	EG0070	EG1878	Before abduction	After abduction	0.4614
2586	EG0070	EG0101	Before abduction	After abduction	0.4424
2587	EG0070	EG1772	Before abduction	After abduction	0.3874
2588	EG0070	EG1673	Before abduction	After abduction	0.3556
2589	EG0070	EG1637	Before abduction	After abduction	0.4958
2590	EG0070	EG1572	Before abduction	After abduction	0.4794
2591	EG0070	EG1524	Before abduction	After abduction	0.52
2592	EG0070	EG0088	Before abduction	After abduction	0.4072
2593	EG0070	EG1490	Before abduction	After abduction	0.2776
2594	EG0070	EG1431	Before abduction	After abduction	0.326
2595	EG0070	EG1416	Before abduction	After abduction	0.4444
2596	EG0070	EG1178	Before abduction	After abduction	0.2466
2597	EG0070	EG1153	Before abduction	After abduction	0.2368
2598	EG0070	EG1041	Before abduction	After abduction	0.1476
2599	EG0070	EG1035	Before abduction	After abduction	0.3406
2600	EG0070	EG0927	Before abduction	After abduction	0.3894
2601	EG0070	EG0892	Before abduction	After abduction	0.3438
2602	EG0070	EG0850	Before abduction	After abduction	0.4404
2603	EG0070	EG0057	Before abduction	After abduction	0.4372
2604	EG0070	EG0778	Before abduction	After abduction	0.2474
2605	EG0070	EG0647	Before abduction	After abduction	0.3288
2606	EG0070	EG0546	Before abduction	After abduction	0.3782
2607	EG0070	EG0520	Before abduction	After abduction	0.4064
2608	EG0070	EG0447	Before abduction	After abduction	0.5034
2609	EG0070	EG0365	Before abduction	After abduction	0.508
2610	EG0070	EG0364	Before abduction	After abduction	0.558
2611	EG0070	EG0341	Before abduction	After abduction	0.2386
2612	EG0070	EG0313	Before abduction	After abduction	0.3794
2613	EG0070	EG0294	Before abduction	After abduction	0.3622
2614	EG0070	EG0256	Before abduction	After abduction	0.5532
2615	EG0070	EG0196	Before abduction	After abduction	0.412
2616	EG0070	EG0175	Before abduction	After abduction	0.4228
2617	EG0070	EG2659	Before abduction	After abduction	0.4294
2618	EG0070	EG2638	Before abduction	After abduction	0.2908
2619	EG0070	EG0031	Before abduction	After abduction	0.51
2620	EG0968	EG2580	Before abduction	After abduction	0.1788
2621	EG0968	EG2559	Before abduction	After abduction	0.2204
2622	EG0968	EG2473	Before abduction	After abduction	0.2204
2623	EG0968	EG2392	Before abduction	After abduction	0.2288
2624	EG0968	EG2391	Before abduction	After abduction	0.4256
