Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Abduction	Abduction	Abduction	Abduction	Abduction	Recovery	Recovery	Recovery	Recovery	Recovery
2f4d94c9a7ce86045f28660e38596dc4	1.0	1.0	1.0	1.0	56.0	1.0	1.0	1.0	1.0	439.0
3894ed874cefc11cb2c5d7d11864d5b8	1.0	1.0	1.0	1.0	20.0	1.0	1.0	1.0	1.0	1.0
ca982b32427b11df2c9adacf60d30dc4	1.0	1.0	1.0	64.0	160541.0	1.0	1.0	6.0	148.5	152868.0
763ada350eee8ac439c78de45225f4ac	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35849.0
843bb6c8c9d7f89def5a210388b8115d	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	625.0
90e40670962b2b65734bc68e43a09a89	1.0	1.0	1.0	1.0	45.0	1.0	1.0	1.0	1.0	2142.0
8499c473a1de7f26f1544bc8064503fc	1.0	1.0	1.0	1.0	166.0	1.0	1.0	1.0	1.0	1.0
8e9df82def23052fb36c59d4a90d91e5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	152.0
e91ab7a717a78f1d068bea7233840ccf	1.0	1.0	5.5	20.75	42459.0	1.0	1.0	11.5	74.25	101127.0
c04733bdacbccccf50713e15909bf392	1.0	1.0	1.0	1.0	368.0	1.0	1.0	1.0	1.0	734.0
4e1b45f1a6643ea4067c833014a2c519	1.0	1.0	1.0	1.0	312.0	1.0	1.0	1.0	1.0	1.0
5e1306e2f6044d773bf9f594c8671ddd	1.0	1.0	1.0	1.0	29.0	1.0	1.0	1.0	1.0	1.0
89a970c38b3aa8dfb9aadd459ce95ecc	1.0	1.0	1.0	25.0	55717.0	1.0	1.0	1.0	12.5	6502.0
ab2cd2be85bd2e6010b6215d6dd4ffbf	1.0	1.0	1.0	1.0	400.0	1.0	1.0	1.0	1.0	1.0
1dbce1379e1432ef89c738352d7e51f4	1.0	1.0	1.0	1.0	163.0	1.0	1.0	1.0	1.0	1.0
78c0a027caf403f5cbd5e03b3315eb0f	1.0	1.0	1.0	1.0	352.0	1.0	1.0	1.0	1.0	1.0
0dad3ab6f02e5504436e21c06f6548fb	1.0	1.0	1.0	1.0	299.0	1.0	1.0	1.0	1.0	9.0
c9b7e00f78e4baf36c730e26cac29252	1.0	1.0	1.0	1.0	6724.0	1.0	1.0	1.0	1.0	68491.0
676b3d10268d995f947e5bf08f3c6ea8	1.0	1.0	1.0	1.0	491.0	1.0	1.0	1.0	1.0	21.0
752af8e345bb920968908c949a7c8c74	1.0	1.0	1.0	1.0	244.0	1.0	1.0	1.0	1.0	56.0
ea510a3743c0526cba2e9b138be3974e	1.0	1.0	1.0	1.0	12773.0	1.0	1.0	1.0	1.0	1046.0
2196cc3a4752aab6c80d8e1a1d2101f4	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0
ef3fe26319da953fffe127f93855e05d	1.0	1.0	1.0	1.0	364.0	1.0	1.0	1.0	1.0	1132.0
582c72601f015bc939bccf2af16a14e1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	150.0
4ad2b16306a4f7fc2a4f9778ff4c2543	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
5aa1da17ab76f840161e4d7fefbee643	1.0	1.0	1.0	1.0	41.0	1.0	1.0	1.0	1.0	1.0
c923fa454975cd4424cc1fa448968444	1.0	1.0	1.0	1.0	266.0	1.0	1.0	1.0	32.25	114480.0
83c3cc64241bd204c858baf600c9dab5	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
956203b100d3b67e7a774137c361c5d9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	383.0
7920bacff429fd7a72bde325541acee2	1.0	1.0	1.0	1.0	876.0	1.0	1.0	1.0	1.0	77.0
ad3c31a48752018b8466c44c29505c5e	1.0	1.0	1.0	1.0	529.0	1.0	1.0	1.0	1.0	1.0
fbaac6a91bcaae61a0e63f6611cb5065	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	1.0
f20aca543face39a6b8f36ed94b17305	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	247.0
925a12d84f5b93ff4c85153dd2bf5f54	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	1.0
0335be632b2a6bb58d6d819875aa65ba	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
0feea4fc358a4bbe8fe0d179852943dd	1.0	1.0	1.0	1.0	1629.0	1.0	1.0	1.0	1.0	114.0
639ffaf32ee7db0021167f78d84c91c0	1.0	1.0	1.0	1.0	2091.0	1.0	1.0	1.0	1.0	1.0
710e53a6ad526b49e6eca9a6c415c252	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0
5255fc6a21d61ff66613e7b4cdd49507	1.0	1.0	1.0	1.0	46.0	1.0	1.0	1.0	1.0	10.0
0d72b17fc93545c8465b9fd71dffb167	1.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	1.0	1.0
49b87c607fdab6fe7ab9e718b3193df9	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0
e830fe95a9a47fff09e11603cf7af898	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0
0376ca361e6911613a67718c49cdd6cc	1.0	1.0	1.0	1.0	73.0	1.0	1.0	1.0	1.0	4.0
349a68f08bb9cc4e73f346d708629051	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0
4b2f84541ab9f69934b0cb854a13d65f	1.0	1.0	1.0	1.0	445.0	1.0	1.0	1.0	1.0	14.0
201ebbd15e56fe1fbc34a4ff801a7af5	1.0	1.0	1.0	1.0	42.0	1.0	1.0	1.0	1.0	1.0
e25e0108738a386cdeb1e10cc5130787	1.0	1.0	1.0	1.0	104.0	1.0	1.0	1.0	1.0	1.0
e3fbb1866c5832696d78ff75d7ba93e5	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
779000841494b2394e20b5a090a1b6ce	1.0	1.0	1.0	1.0	90.0	1.0	1.0	1.0	1.0	1.0
a5076a72654751a53423157fa46d0445	1.0	1.0	1.0	1.0	476.0	1.0	1.0	1.0	1.0	455.0
269b2ae4fa152b20cb13214c6e825021	1.0	1.0	1.0	1.0	989.0	1.0	1.0	1.0	1.0	1113.0
008a2ed6088de2b763c383198252e71a	1.0	1.0	1.0	1.0	49.0	1.0	1.0	1.0	1.0	1.0
3bb5ef006f820704249b8e9ca9597079	1.0	1.0	1.0	1.0	3586.0	1.0	1.0	1.0	1.0	26562.0
aaa2bed7b715190395a4a1311037c044	1.0	1.0	1.0	1.0	77.0	1.0	1.0	1.0	1.0	1.0
441635ab0a81cc2e48a789bf23a5a418	1.0	1.0	1.0	1.0	598.0	1.0	1.0	1.0	1.0	50.0
4fd0251f1a3ea2ad6e36de2e05df84f7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1897.0
038a6380f05fd788a3685661a0d42683	1.0	1.0	1.0	1.0	21.0	1.0	1.0	1.0	1.0	1.0
2b8ab1b8f6bf7fae6827790aef31dbec	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	66.0
2f9e92c60bb0001072243440c56ed1fd	1.0	1.0	1.0	1.0	60.0	1.0	1.0	1.0	1.0	1.0
ac10c0fb92f971531991b3d41e3eb9b2	1.0	1.0	1.0	1.0	1536.0	1.0	1.0	1.0	1.0	63002.0
090b39c1a66fb507442996887062c812	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	303.0
1d93bce7d29167e61e7c1cabe53c2cea	1.0	1.0	1.0	1.0	244.0	1.0	1.0	1.0	1.0	11532.0
588de61adfe178ceaac5d63cdb045df4	1.0	1.0	1.0	1.0	241.0	1.0	1.0	1.0	1.0	11.0
2c4bdf5f7129fcdf4fc2fb889b69e880	1.0	1.0	1.0	1.0	133.0	1.0	1.0	1.0	1.0	1.0
6601f329bff17745d784db068d37bb98	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0
8b64b4bc1f40018e64cd572006a6f5bc	1.0	1.0	1.0	1.0	67.0	1.0	1.0	1.0	1.0	1.0
9e550d71f80ac734a42692c703e842a7	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	1.0
d5bf727a4b3f6a312d9dd6ba606d5655	1.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	1.0	1.0
e41630f607454eda20f8eb856d069867	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0
d36715b09a2841a214ef962596332e1a	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
5d575d3370dbaf1c2154c4179133a8d5	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0
ee021fcbd50d169df6dd84aacd2d81ea	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	1.0
8c125c1076c7af36531e553bca18e56d	1.0	1.0	1.0	1.0	32.0	1.0	1.0	1.0	1.0	1.0
8f16203cae105d05d5368bdc00d18578	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0
a7a387c75902f64c1cbbb8048693f4c6	1.0	1.0	1.0	1.0	228.0	1.0	1.0	1.0	1.0	1.0
2929fff94c97c951ae8a972be971e336	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0
d32753dc6bfb4e83396b1f5cf994f376	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	1.0
74ce5fa308356f168fdd168f8de33032	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0
8205dabc38b80c5fb802a64633688bc7	1.0	1.0	1.0	1.0	20.0	1.0	1.0	1.0	1.0	1.0
c0b0665a131849f7129aa42deb7feb89	1.0	1.0	1.0	1.0	20.0	1.0	1.0	1.0	1.0	150.0
0aee5d42cf88441166fa853aee7b86cb	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.0
fc3014e2f7d5fcb415b3aecf0f108087	1.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	1.0	1.0
59f9472b7861055b5aed64d46840e8ea	1.0	1.0	1.0	1.0	289.0	1.0	1.0	1.0	1.0	154.0
ce0f0f3f55916038cac5b3f2c73601ed	1.0	1.0	1.0	1.0	269.0	1.0	1.0	1.0	1.0	40.0
