id	importance	Cumulative Avg Decrease	Cumulative Avg Increase	Net Avg Change	Global Variance	Global Mean	Global Median	Global Standard Deviation	Global CV (%)
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
34d928a64f2b88e71e91d34a4432b9e5	0	-0.00100896486460066	0	-0.00100896486460066	0.00099793543696221	0.00441321656239588	0	0.0315901161277101	7.15807069086141
d1fdc0028a5c16d0a24d5213825bcd7a	0	-0.00240054379384873	0	-0.00240054379384873	3.93306452308864e-05	0.00127309924948342	0	0.00627141493053094	4.92610056370362
3d77a43010551112a25e0dbaeeb51417	0	0	5.00169265396452e-05	5.00169265396452e-05	7.03992276762028e-06	0.000681816648366348	0	0.00265328527822024	3.8914938269366
c64256546e7d4e7507550e39a678bd28	0	-0.00371767276975011	0	-0.00371767276975011	0.000871880145696358	0.00557679353480897	0	0.0295276166612945	5.29473011274139
dc3ca5136322ba39afda310058f4dd04	0	-0.0100650531252912	0	-0.0100650531252912	0.00037643240448787	0.00567805684376727	0	0.0194018660053065	3.41699044922449
f54361a743eda620c232c275a3fa1e9e	0	0	0.00180580801149678	0.00180580801149678	0.00854529530585392	0.024305887632614	0	0.0924407664715839	3.80322528717468
f91f03cd54114c34fa2b0b4e34caf830	0	-0.0161771147039037	0	-0.0161771147039037	0.00421186680071623	0.00904730462896223	0	0.0648988967603936	7.17328524040622
855bc59ca1580b8f095ab4daa4e80d26	0	-0.00154548473505831	0	-0.00154548473505831	0.00148797631734765	0.00565546522626939	0	0.0385742960706693	6.82071138754304
8830d85d6d98473cf8724f3df0958c66	0	0	0.010631847841503	0.010631847841503	0.00230160560379606	0.00798462938934881	0	0.0479750518894567	6.00842563256018
89a970c38b3aa8dfb9aadd459ce95ecc	0	-0.0140271639891775	0	-0.0140271639891775	0.0020231439457694	0.0106472484466254	0	0.0449793724474831	4.22450670452226
e3bff2e5d94dbb2b69f466ee85a1acf4	0	-0.023080565509239	0	-0.023080565509239	0.00319923511149059	0.0122347569960491	0	0.0565617813677273	4.62304084878778
8cd50fa8bc80d1145a11f65333b2fe23	0	-0.000319386272899125	0	-0.000319386272899125	7.13246226149282e-07	0.000180919838159458	0	0.000844539061351979	4.66802905609293
c0b3f40bd9e0962679113b410585c85e	0	0	0.0403437220583813	0.0403437220583813	0.0250678188976231	0.0602482211938311	0.000622149093930813	0.158328199944366	2.62793152738885
90a6eda58afa2847935edae38233a43a	0	-0.000390211363823524	0	-0.000390211363823524	1.57888598385156e-06	0.000327647729691373	0	0.00125653729902919	3.83502519676476
8d0f2844d6fcf4ffd3249e83ca344f01	0	0	0.00617405214143889	0.00617405214143889	0.000335876472075357	0.00305725488452876	0	0.0183269329696858	5.99457149040116
ded7ceb2681f4b74942422edb1406cb0	0	0	0.0073858781607914	0.0073858781607914	0.000898863672676089	0.00629361406780681	0	0.0299810552295293	4.76372635921368
9a3f5d12656e19e24dccd8ffcce90434	0	0	0.0076265769053339	0.0076265769053339	0.000867222532624762	0.0120899029920369	0.00189134979827268	0.0294486422883087	2.43580467996354
de5f6f7a885554dc30b281d16ef0efcd	0	-2.45142769802752e-05	0	-2.45142769802752e-05	2.66645362233161e-09	1.35585323841996e-05	0	5.16377151153264e-05	3.80850328428631
b97625685f91c7fc630c3ff4b804cd0f	0	-1.78941359783811e-05	0	-1.78941359783811e-05	2.63989260376778e-05	0.000952375118222924	0	0.00513798852058642	5.39492099517846
f659dd4ff0fac85ec37a1bedd2946721	0	-3.67022447973593e-05	0	-3.67022447973593e-05	6.07723786291322e-07	0.000139521897880371	0	0.000779566409160452	5.58741259260156
b9d1c6dd86d6b91715f33f4ec265f144	0	0	0.00655501400473606	0.00655501400473606	0.000810632251437975	0.0032225038476464	0	0.0284716043003898	8.8352429186964
