metagene,log2foldchange_M,q-value_M
K09706,0.5819793066276903,1
K09707,0.0056811355707609,1
K09709,-0.934245613976608,1
K09710,-0.0343744499762942,1
K09711,0.2846127020615405,1
K09712,0.4054998270480556,1
K09729,0.6119538257778935,1
K09733,-0.161195482372585,1
K09740,0.5528716634872954,1
K09747,0.00075677627360091,1
K09748,0.0170315287364082,1
K09749,0.3640368141116957,1
K09758,0.1100812411084257,1
K09759,0.2702716986234473,1
K09760,-0.3183197634075442,1
K09761,-0.0345850201356027,1
K09762,-0.0296845554477154,1
K09763,-0.7681739878986038,1
K09764,-0.0047082425644666,1
K09765,-0.1884831934014063,1
K09766,0.0698287620123068,1
K09767,0.5024023783701933,1
K09768,0.2767903138852295,1
K09769,-0.6713662644749696,1
K09770,0.6714699627369549,1
K09771,-0.115403668919097,1
K09772,-0.0316225994199378,1
K09773,-0.1327193186915677,1
K09774,0.3401653428535839,1
K09775,0.0324536652945067,1
K09777,0.1442852151214594,1
K09778,-0.5447153472768539,1
K09779,0.5098125207458176,1
K09780,-0.3636912613505821,1
K09781,0.5211940803124719,1
K09786,-0.2328429143507284,1
K09787,-0.0103140005866294,1
K09788,0.4270654767839364,1
K09789,-0.8427090166536771,1
K09790,0.2347681383063215,1
K09791,-0.2638468477001957,1
K09792,0.2253573201680142,1
K09793,-0.8784607571369211,1
K09794,0.0212153074697652,1
K09795,0.1991530103316536,1
K09796,-0.528776594219085,1
K09797,-0.4310244818380896,1
K09798,0.3560468088749322,1
K09799,-0.6254212314468247,1
K09800,0.2442012312088126,1
K09801,0.5236262621857083,1
K09802,0.2372446488542927,1
K09803,0.1150884337519275,1
K09804,-0.0058913320103198,1
K09805,-0.3079658906780666,1
K09806,0.5168797650800548,1
K09807,0.1695719901038099,1
K09808,-0.261653001700112,1
K09809,-0.4481190284561613,1
K09810,-0.3894366642128286,1
K09811,0.2624591272418661,1
K09812,0.2621609644730859,1
K09813,-0.0867330304501933,1
K09814,-0.0867330304501933,1
K09815,-0.1162532735418758,1
K09816,-0.0476312317898575,1
K09817,-0.0497824075935134,1
K09818,0.5572589747046698,1
K09819,-0.97859556408832,1
K09820,-0.9646685759507316,1
K09822,0.0039309816561593,1
K09823,0.4875427570512174,1
K09824,0.1612336513006957,1
K09825,-0.1447734727229182,1
K09857,0.7746555240759091,1
K09858,-0.3561754503369924,1
K09861,0.1300269775516225,1
K09862,0.4407452702042053,1
K09879,-0.6251744886202946,1
K09880,0.8562529510942415,1
K09882,0.04390204873725,1
K09888,0.1314836811272374,1
K09889,0.3896997366401668,1
K09890,0.4090513988092751,1
K09891,0.448316149211158,1
K09892,0.6645166818734408,1
K09893,0.448316149211158,1
K09894,0.448316149211158,1
K09895,0.5059628631877825,1
K09896,0.452504577415906,1
K09897,0.448316149211158,1
K09898,0.4929552453098026,1
K09899,0.448316149211158,1
K09900,0.0370000572610765,1
K09901,0.448316149211158,1
K09902,0.5059628631877825,1
K09903,-0.0186569054014196,1
K09904,0.448316149211158,1
K09906,0.4477656557433567,1
K09907,0.452504577415906,1
K09908,0.4786621775941844,1
K09909,0.457472746130723,1
K09910,0.448316149211158,1
K09911,0.452504577415906,1
K09912,0.5317629158079823,1
K09913,0.5030765516366731,1
K09914,0.6567394604025873,1
K09915,0.5859706373121473,1
K09916,0.562514569728284,1
K09917,0.452504577415906,1
K09918,0.5628194019937015,1
K09919,0.2842218973817739,1
K09920,0.5628194019937015,1
K09921,0.5791672766496392,1
K09922,-1.2269278503673755,1
K09923,0.5304652596121333,1
K09924,0.2263415922904635,1
K09925,-0.1810554564569055,1
K09926,0.2056245178830486,1
K09927,-0.0703869764837173,1
K09928,-0.8843534185451216,1
K09930,-0.5218043260122308,1
K09931,-0.3889751183890513,1
K09932,0.2476750711688484,1
K09933,0.6030516352275076,1
K09934,-0.1861768983655655,1
K09935,0.1169061504495787,1
K09936,-0.0848236969953391,1
K09937,0.6329123821131509,1
K09939,-0.1536118683850124,1
K09940,0.0568916918956525,1
K09941,0.0826029082147439,1
K09943,-0.1414661981181842,1
K09944,-0.0058913320103198,1
K09945,0.6550056281333456,1
K09946,-0.0384632667062162,1
K09949,-0.6164362286638143,1
K09951,-0.0464371161942427,1
K09952,0.1867446232546529,1
K09954,0.1187278600958163,1
K09955,0.1830682361503099,1
K09957,-0.1180568826771259,1
K09958,-0.119751064292434,1
K09959,-0.7238945433941558,1
K09961,0.3282549943027081,1
K09962,-0.3362172168303704,1
K09963,-0.2535425101809055,1
K09966,-0.927016826539912,1
K09967,-0.3291957029312649,1
K09969,0.5372873884735974,1
K09970,0.5186657668268441,1
K09971,0.5187495623899676,1
K09972,0.5975697126274955,1
K09973,0.4408898316722687,1
K09974,-0.8303838867230214,1
K09975,0.5985463691347856,1
K09976,-0.2506180790997602,1
K09978,0.503437806828803,1
K09979,0.3675686732795994,1
K09980,-0.1305906026123916,1
K09981,-0.8757238498176978,1
K09982,0.5538994813916904,1
K09983,0.247379166333836,1
K09984,0.0459037879696097,1
K09986,0.0950202529211936,1
K09988,-0.4165766809868009,1
K09989,0.7699671136473085,1
K09990,-0.8604867344672822,1
K09992,-0.3179984697902835,1
K09994,0.4040389568019941,1
K09996,0.513647370643825,1
K09997,0.452504577415906,1
K09998,0.452504577415906,1
K09999,0.452504577415906,1
K10000,0.452504577415906,1
K10001,0.5878522823651614,1
K10002,0.618523635073585,1
K10003,0.618523635073585,1
K10004,0.5334528918755131,1
K10005,-0.8365691934009182,1
K10006,-0.7939578755829048,1
K10007,-0.7939578755829048,1
K10008,-0.7301645173765922,1
K10009,-0.188936423644443,1
K10010,-0.2457264247826321,1
K10011,0.3246528219293406,1
K10012,-0.0446420566135293,1
K10013,0.6347381921478606,1
K10014,0.5573380344083559,1
K10015,0.5572583881447982,1
K10016,0.5572583881447982,1
K10017,0.5572583881447982,1
K10018,0.1028910063846277,1
K10019,0.1028910063846277,1
K10021,0.1028910063846277,1
K10022,0.6705878776429584,1
K10026,-0.4204773043586685,1
K10027,0.2432540790643641,1
K10036,-0.0385806341606386,1
K10037,0.5372773730760538,1
K10038,0.5027395503667471,1
K10039,-0.008353324715281,1
K10040,-0.0271030026212866,1
K10041,-0.0134385048934437,1
K10107,0.3203772633922952,1
K10108,0.4782487456155321,1
K10109,0.4782487456155321,1
K10110,0.4782487456155321,1
K10111,0.5435399993530483,1
K10112,0.0301417180419166,1
K10117,0.0763388376045179,1
K10118,0.2124695310839913,1
K10119,-0.0139317479127439,1
K10120,-0.4778767648226871,1
K10121,-0.5165191909829162,1
K10122,-0.5164401848155922,1
K10124,0.2426559287145129,1
K10125,0.1355851794038613,1
K10126,0.1355851794038613,1
K10156,-0.2028817507391767,1
K10187,-0.8621905282552036,1
K10188,0.3674733417958342,1
K10189,0.2183865352571034,1
K10190,0.3495879214351765,1
K10192,0.3337052927873926,1
K10193,0.0062110491957214,1
K10194,0.3319876380283496,1
K10195,0.904007943803161,1
K10200,0.3550440600740295,1
K10201,0.3743575804307866,1
K10202,0.3465186939560814,1
K10206,-0.0695250853118785,1
K10210,-0.0521566609365002,1
K10211,-0.0521566609365002,1
K10212,0.2131498440957155,1
K10213,-0.5395719046489672,1
K10216,-0.6672522318953268,1
K10218,-0.6177003468585717,1
K10220,-0.5664041761492662,1
K10221,-0.5649197423856007,1
K10227,-0.8223042785878408,1
K10228,-0.7565354413380798,1
K10229,-0.7565354413380798,1
K10231,0.0497099195182242,1
K10232,-0.4947981531260826,1
K10233,-0.6623515395877352,1
K10234,-0.6623787366002554,1
K10238,-0.8130977623760298,1
K10240,-0.5224550437131118,1
K10241,-0.531606488141147,1
K10242,-0.362897685074652,1
K10254,-0.0969297119505428,1
K10353,-0.5401002294751378,1
K10439,0.0433751090918467,1
K10440,0.3739425442615227,1
K10441,0.3384622410452509,1
K10530,0.420094257831334,1
K10531,-0.4564509082403471,1
K10533,-0.6672636181751674,1
K10536,-0.448912543983643,1
K10537,0.5015558645981564,1
K10538,0.597349381198191,1
K10539,0.3960910768798478,1
K10540,0.6075881178834915,1
K10541,0.5596786097517914,1
K10542,0.5670827597894316,1
K10543,0.0117108365353028,1
K10544,-0.3262089074239859,1
K10545,-0.3653587608549074,1
K10546,0.2931615930809733,1
K10547,0.1190191962283412,1
K10548,0.1438133697879299,1
K10549,-0.1217364724739965,1
K10550,0.1753330733060924,1
K10551,-0.009470417945899,1
K10552,-0.3930702923351405,1
K10553,-0.4984230904667148,1
K10554,-0.2226506337136223,1
K10555,0.4457643864980065,1
K10556,0.431101949016906,1
K10557,0.7835728420149932,1
K10558,0.8020390726006282,1
K10559,-0.512152153868712,1
K10560,-0.5508946417562043,1
K10561,-0.5804989097608902,1
K10562,-0.3378072165013325,1
K10563,-0.402379465550324,1
K10619,-0.2514889764274643,1
K10620,-0.2514889764274643,1
K10670,0.4127528326474546,1
K10672,0.4558127551882105,1
K10673,-0.5129936597891103,1
K10674,-0.7461420786204954,1
K10676,-0.6131285329610027,1
K10678,0.5432597724551083,1
K10679,-0.1355024958147743,1
K10680,0.1234380235058345,1
K10681,-0.3145545555095315,1
K10682,-0.5403297060526566,1
K10708,0.2465236321636961,1
K10709,0.1007907740927479,1
K10710,0.0179290169586566,1
K10711,0.396814010585228,1
K10716,-0.1385715637588178,1
K10747,-0.3670034503359943,1
K10748,0.508106232656715,1
K10762,-0.314890905715508,1
K10763,0.4559676429727998,1
K10764,0.1685149709336647,1
K10773,-0.0674373829393021,1
K10778,0.5829250672994815,1
K10793,-0.0295034574838956,1
K10794,0.029024371201617,1
K10795,0.0103506895571596,1
K10796,0.0455517955064688,1
K10797,-0.0658208590425193,1
K10800,-1.0392498275822737,1
K10804,0.5831264626687048,1
K10805,-0.2456437522775879,1
K10806,0.0264599091049797,1
K10810,-0.139292880315828,1
K10819,-0.3420471881437343,1
K10823,0.0308026363602346,1
K10824,-0.3851771564979321,1
K10831,0.7244416533823947,1
K10843,-0.8839459739621072,1
K10844,-0.1832293299284599,1
K10850,-0.0880410696331995,1
K10851,-0.1243592105360562,1
K10857,0.6006074487128332,1
K10906,0.3945087918863126,1
K10907,0.2141840066958056,1
K10914,0.7463237565745816,1
K10939,-0.0907183625520892,1
K10942,-0.52883066819813,1
K10947,-0.0645778663042867,1
K10972,-0.1815200810642087,1
K10973,-0.2053770383949233,1
K10974,0.3461797028291589,1
K10975,-0.0466010611464382,1
K10977,0.060921326568341,1
K10979,-0.269621810217556,1
K10984,0.363369556107624,1
K10985,0.3294286055323628,1
K10986,0.317983430268742,1
K11004,-0.7127341643747778,1
K11031,-0.8415699655299368,1
K11041,0.3347865451297391,1
K11050,-0.2024717035572225,1
K11051,-0.150714206390267,1
K11057,-0.6176648321540095,1
K11059,-0.6168597519606362,1
K11060,-0.379293246912893,1
K11062,-0.6168597519606362,1
K11063,0.3847370455945263,1
K11065,-0.1664762913989207,1
K11066,0.3398171352736255,1
K11068,0.0277895703768253,1
K11069,0.0376299019051213,1
K11070,0.0308711376874945,1
K11071,0.0294919342775045,1
K11072,0.0225221891656561,1
K11073,0.5707564120541885,1
K11074,0.5549928523385138,1
K11075,0.5549928523385138,1
K11076,0.5101439342421423,1
K11081,0.3409723608395429,1
K11082,0.3409723608395429,1
K11083,0.4203781991105855,1
K11084,0.3409723608395429,1
K11085,-0.670273958431088,1
K11102,-0.1467588367273011,1
K11103,-0.3428187956788502,1
K11104,-0.2643172728619865,1
K11105,-0.1653458769227269,1
K11106,0.3874257311551881,1
K11107,0.5030821297057435,1
K11139,-0.2372004525667793,1
K11144,-0.2182836184914925,1
K11145,-0.0228178592356525,1
K11153,-0.4620969039666932,1
K11159,-0.468045021666061,1
K11175,-0.0512648710830851,1
K11177,-0.9060082884448072,1
K11178,-0.8973545643529529,1
K11179,0.6733358715466735,1
K11183,0.0051012719902276,1
K11184,-0.1441343544308043,1
K11189,-0.0208958334065585,1
K11192,0.2762194190332609,1
K11200,0.6834599799375676,1
K11201,0.2277568660985691,1
K11202,0.9821910779101192,1
K11203,1.2129191801213046,1
K11208,0.5343216860869349,1
K11209,-0.4562394392802558,1
K11210,-0.0148882972491683,1
K11212,-0.7519631358702189,1
K11214,0.0729681181207156,1
K11216,0.3953091557689185,1
K11249,-0.6666555745494941,1
K11250,0.4969987124134113,1
K11258,0.448316149211158,1
K11261,0.0822474037604595,1
K11263,-0.7594689331216029,1
K11264,-0.3087962698288841,1
K11312,0.5445717447830624,1
K11358,0.2275817537170025,1
K11381,-0.7178419139649429,1
K11382,0.2593191709239348,1
K11384,0.5116906139791445,1
K11387,-0.8350014536423936,1
K11391,0.5181803058950556,1
K11392,0.6134933822205121,1
K11410,-0.1938314096199284,1
K11442,-0.0867330304501933,1
K11472,-1.0350663450266622,1
K11473,-0.966382691499112,1
K11474,-0.1785413383415325,1
K11476,-0.1152724559356228,1
K11477,0.2680699232309034,1
K11527,-0.6561751739125767,1
K11528,0.1546115843698314,1
K11529,-0.7646337721055902,1
K11530,0.7684724622248124,1
K11531,0.7831590352580114,1
K11533,0.132808254166481,1
K11534,0.3429949896944685,1
K11535,-0.0621925664943103,1
K11537,-0.1185236872059562,1
K11604,0.1828988571723057,1
K11605,0.1827640617347328,1
K11606,0.1758814038514907,1
K11607,0.1750052408483499,1
K11614,0.0652678040454411,1
K11615,0.4841161570104941,1
K11616,0.6501181191223119,1
K11617,0.0247430584001482,1
K11618,0.0801721259215688,1
K11631,-0.0067343295143559,1
K11632,-0.072947776897247,1
K11635,0.6998709108097315,1
K11636,0.6884633163901832,1
K11645,-0.6143753260897761,1
K11646,-0.4108608210159593,1
K11685,0.4636328310257241,1
K11688,0.1489206812580011,1
K11689,-0.5728495930314256,1
K11690,-0.2776840372498738,1
K11691,0.3366400040417556,1
K11692,0.6940499755315674,1
K11693,-0.541385754614062,1
K11694,0.0083339975468346,1
K11695,-0.0867330304501933,1
K11704,-0.268176448707306,1
K11705,-0.522632884131198,1
K11706,-0.5160742293611236,1
K11707,-0.080955304552502,1
K11708,-0.1431760953075004,1
K11709,-0.2196125861002967,1
K11710,-0.4469127420637264,1
K11712,0.1514999519207014,1
K11717,-0.1659355807152445,1
K11719,0.2196250158168627,1
K11720,-0.0922334889790788,1
K11732,0.4424982077762789,1
K11733,-0.4228283512309205,1
K11734,0.2315319579788237,1
K11735,-0.2850593211104062,1
K11736,0.5223687340998046,1
K11737,-0.406472727731915,1
K11738,0.177953321362081,1
K11739,-0.1964077572824415,1
K11740,-0.2212526614489363,1
K11741,0.2414074647235879,1
K11742,0.6897620839142392,1
K11743,0.6897620839142392,1
K11744,-0.0181748636100358,1
K11745,0.4511412829746002,1
K11746,0.3853017631996251,1
K11747,0.5073041721499851,1
K11748,0.476840857660111,1
K11749,-0.0035915246833504,1
K11750,0.5223687340998046,1
K11751,0.448316149211158,1
K11752,-0.0111996383010102,1
K11753,-0.0425619042048365,1
K11754,-0.0500921596046471,1
K11755,0.2077085547723069,1
K11777,0.0006951169287572438,1
K11779,-0.7519612119534304,1
K11782,-0.949020611364598,1
K11783,-0.5137386252182453,1
K11784,-1.0505056996888655,1
K11785,-0.6391536450481591,1
K11811,0.3060651455273541,1
K11890,0.9356047367383544,1
K11891,0.6812409229059302,1
K11892,0.6368544140975456,1
K11893,0.632646103189204,1
K11894,0.0351254425490715,1
K11895,0.6994247749161986,1
K11896,0.7167414352924256,1
K11897,0.907929796757066,1
K11898,0.962809089937886,1
K11900,0.6679277469815591,1
K11901,0.6547157061193294,1
K11902,1.1373425702874564,1
K11903,0.8013785498024585,1
K11904,0.6775373143514402,1
K11905,0.698729668066449,1
K11906,0.7411699352897496,1
K11907,0.6263407097577942,1
K11909,-0.0217279522258506,1
K11910,0.7942337231573628,1
K11911,0.6777191361246392,1
K11912,0.5919672922463681,1
K11920,-0.0881780161822801,1
K11921,-0.0672129758045144,1
K11922,0.035036210885691,1
K11923,0.5294685584555758,1
K11924,0.5223687340998046,1
K11925,0.5223687340998046,1
K11926,0.5223687340998046,1
K11927,0.2970180134705713,1
K11928,-0.1959481716035144,1
K11929,0.4571290273614909,1
K11930,-0.2417054028149425,1
K11931,0.3424549951061356,1
K11932,0.5157067038796582,1
K11933,0.372634051092381,1
K11934,0.0377019960408788,1
K11935,0.5180073730600472,1
K11936,0.0745525688794469,1
K11937,0.3637777841867497,1
K11938,0.5223687340998046,1
K11939,-0.166784430535411,1
K11940,0.5084491256935129,1
K11941,0.522255636175617,1
K11942,-0.7588803975715225,1
K11959,-0.1953677112726932,1
K11960,-0.3571535614341825,1
K11961,-0.4797137350425675,1
K11962,-0.4105116084726923,1
K11963,-0.5948582158463868,1
K11991,0.0054950086189888,1
K11996,-0.5787193634723778,1
K12055,0.6392329019392353,1
K12056,0.007768101154315,1
K12057,0.4475086035851531,1
K12058,-0.1057350221566312,1
K12059,0.5168936695386368,1
K12060,0.420342060657338,1
K12061,0.6615312342622365,1
K12062,-0.0998347514335128,1
K12063,0.4294668219243563,1
K12064,0.0637813481641541,1
K12065,0.1232910537262777,1
K12066,0.4801002741112468,1
K12067,0.1955326008165718,1
K12068,0.4673112512354557,1
K12072,-0.036797893835515,1
K12111,-0.2434736223754942,1
K12112,0.180102163399883,1
K12113,0.1913909233018261,1
K12136,-0.2289635955049784,1
K12137,-0.0996709977509397,1
K12138,-0.2491164057142258,1
K12139,-0.1964077572824415,1
K12140,-0.0744737646502463,1
K12141,-0.127863350248876,1
K12142,-0.1964077572824415,1
K12143,-0.1964077572824415,1
K12144,-0.1964077572824415,1
K12145,-0.1964077572824415,1
K12146,-0.1964077572824415,1
K12147,0.5223687340998046,1
K12148,0.5223687340998046,1
K12149,0.5738352573515939,1
K12151,0.5345742797252546,1
K12152,0.452504577415906,1
K12206,0.3464099079851422,1
K12214,0.2408096284519399,1
K12217,0.2408096284519399,1
K12234,-0.7519631358702189,1
K12239,-0.1367648448445258,1
K12240,-0.7897612936378414,1
K12242,-0.1397664351193579,1
K12251,-0.5169915430737031,1
K12255,-0.030672189851395,1
K12257,-0.4860434567570749,1
K12262,0.6967235917016503,1
K12264,0.305136150639768,1
K12265,0.4147723205538815,1
K12266,0.4723530150729139,1
K12267,-0.3738348505143507,1
K12268,-1.0836778739142978,1
K12269,-1.049759290852413,1
K12270,-1.1048505563639528,1
K12278,-0.0030913853550433,1
K12287,-0.6419435562834989,1
K12288,0.5223687340998046,1
K12289,0.5223687340998046,1
K12290,0.5223687340998046,1
K12291,0.2974579812984689,1
K12292,0.090464771839802,1
K12293,0.2811246811537513,1
K12294,-0.5774600128384271,1
K12295,-0.5489755455441674,1
K12296,-0.5274894908812063,1
K12297,0.5059628631877825,1
K12299,0.061815314848862,1
K12308,0.0566337583318381,1
K12339,-0.2250141296748431,1
K12340,-0.0034692802762135,1
K12343,-0.8141230809934359,1
K12349,-0.6718380151898923,1
K12368,0.571060734955419,1
K12369,0.5122609255817847,1
K12370,0.5122609255817847,1
K12371,0.5122508664843767,1
K12372,0.5122609255817847,1
K12373,-0.4817078084119414,1
K12410,-0.0756918451123718,1
K12420,-0.2220268046896174,1
K12424,0.2206203263171953,1
K12426,0.1704552150676185,1
K12428,0.0150040136187348,1
K12436,-0.6443319306063896,1
K12437,0.0876782209282837,1
K12443,0.136535032745685,1
K12452,0.1672304585029462,1
K12454,0.3663254747389896,1
K12466,-0.7207306757612469,1
K12472,-0.987766473264346,1
K12500,0.4948668700828005,1
K12503,-0.7604113242020588,1
K12506,0.0715808329030899,1
K12507,-0.1222704800661728,1
K12508,-0.5401368553904743,1
K12510,0.0802458310033882,1
K12511,-0.1278490027087602,1
K12516,-0.5972100889305256,1
K12524,0.0173749917878832,1
K12525,0.5181803058950556,1
K12527,0.1465258378119576,1
K12528,-0.2398522227850576,1
K12529,-0.2398522227850576,1
K12536,0.0620941770182524,1
K12537,0.0620941770182524,1
K12538,0.2143612644585283,1
K12541,0.7551877381161528,1
K12542,0.7402353176417921,1
K12543,0.7822219189640011,1
K12551,0.0058252740772347,1
K12552,0.016094883896765,1
K12553,0.0032018976359593,1
K12554,-0.4438809787122172,1
K12555,-0.0193349975232112,1
K12556,0.0749951239693892,1
K12573,-0.0007215637614648128,1
K12574,-0.1181549000927386,1
K12582,0.452504577415906,1
K12583,-1.081152652613872,1
K12645,-0.2153975739503286,1
K12658,0.1576217541147006,1
K12660,-0.185631300011839,1
K12661,-0.8298879186796179,1
K12678,0.0947172037650931,1
K12684,-0.1899582631708538,1
K12685,-0.0971936058142037,1
K12686,0.1185316878757679,1
K12687,-0.2305925606066069,1
K12700,-0.6723931068705954,1
K12733,-0.1367351096296003,1
K12940,0.4364994535876978,1
K12941,0.2699714087542895,1
K12942,0.2820330326134179,1
K12943,0.4424982077762789,1
K12944,-0.0057256685178307,1
K12945,0.5223687340998046,1
K12950,-0.6304389820484969,1
K12952,0.2589135555315384,1
K12954,-0.5667392320966316,1
K12955,-0.248028071000846,1
K12957,0.5342499586882311,1
K12960,-0.089806244734746,1
K12961,0.5181803058950556,1
K12962,0.7086983826890723,1
K12963,0.5170484990078876,1
K12972,0.5694973224532816,1
K12973,0.5814947490226487,1
K12974,0.5223687340998046,1
K12975,0.5225330869568104,1
K12979,0.8411623912044991,1
K12981,-0.1417161945181995,1
K12984,0.7816910294257055,1
K12985,-0.2544306327553248,1
K12990,-0.2021503982502113,1
K12992,-0.0435030620729205,1
K12994,0.0667776294508405,1
K12995,0.2829453577079212,1
K12996,-0.4389204872952919,1
K12997,-0.4599584085656863,1
K12998,-0.7318702928461079,1
K12999,-0.6684451565546975,1
K13002,-0.3447538149105005,1
K13004,-0.013872809530823,1
K13009,0.050606805885275,1
K13010,-0.1087989409303573,1
K13012,0.7678765182384738,1
K13014,0.5170484990078876,1
K13015,-0.2618722961146791,1
K13018,-0.5600871939063022,1
K13019,-0.3573150860756896,1
K13021,-0.2059365814740806,1
K13038,0.0418020591022439,1
K13040,-0.2628383999527219,1
K13041,-0.289436707359997,1
K13043,-0.6991348062342447,1
K13049,-0.0346317146926266,1
K13051,0.0160894429877476,1
K13052,-0.1309989697853134,1
K13053,0.5628194019937015,1
K13060,0.5565589465706139,1
K13061,0.1255443544685421,1
K13063,-0.5496958320418182,1
K13069,0.4983801958356836,1
K13074,-0.246241332021104,1
K13243,-0.2398522227850576,1
K13252,-0.1856016564722074,1
K13255,0.522255636175617,1
K13256,0.2321707183620127,1
K13275,0.5298802665045208,1
K13277,-0.1433167332012229,1
K13280,0.1918108148451842,1
K13281,-0.0895970003780313,1
K13282,-0.2878070637671163,1
K13283,0.4335736501449047,1
K13285,-0.2639143144814349,1
K13288,-0.3348486309714437,1
K13292,0.0884624407005476,1
K13301,0.5223687340998046,1
K13307,-0.2556973467783631,1
K13316,-0.4482666003249828,1
K13378,0.1168371525289116,1
K13381,0.0939371304533945,1
K13408,0.7316876550384694,1
K13409,0.7085263089061673,1
K13444,-0.0193305575296615,1
K13479,-0.0856402541288108,1
K13480,-0.0098712881554116,1
K13481,0.1635600211276081,1
K13482,-0.2626292392507905,1
K13483,-0.8641018208162456,1
K13497,-0.786014963239707,1
K13498,0.3020819969385288,1
K13525,-0.984020224952926,1
K13527,-0.7604094004703257,1
K13529,-0.5570668090474842,1
K13530,-0.476901234919433,1
K13531,-0.4435543485909621,1
K13540,-0.7445287628900408,1
K13541,-0.0132201754193027,1
K13542,0.106420995848161,1
K13564,0.1092820295078457,1
K13570,-0.7604094004703257,1
K13571,-0.8041562357088324,1
K13572,-0.5224930958912924,1
K13573,-0.7604132477487725,1
K13574,0.1548412360721233,1
K13580,0.1168754375976578,1
K13581,0.0065719839602566,1
K13590,0.178652399352189,1
K13599,0.4252998332826017,1
K13607,-0.1496043498687023,1
K13612,-0.5776903586876264,1
K13614,-0.4956174696128832,1
K13615,-0.5449434187948361,1
K13620,0.4394904417220478,1
K13626,0.3960883097812835,1
K13628,0.0611787036542876,1
K13629,0.4422293999682844,1
K13630,0.4424982077762789,1
K13631,0.1484490698302674,1
K13632,0.4411336741501305,1
K13633,-0.212084123931913,1
K13634,0.5066324921132505,1
K13635,0.5486478982755996,1
K13636,0.5710753590187868,1
K13637,-0.1932002805073922,1
K13638,0.5404349092981211,1
K13639,-0.236668185751615,1
K13640,-0.8342094435447984,1
K13641,-0.1200213743714681,1
K13643,0.3689710613979314,1
K13650,0.4617503077032284,1
K13651,0.2712187350101676,1
K13652,0.4467421484326099,1
K13653,-0.0666828691978792,1
K13654,0.765243527041869,1
K13655,0.2492464892368054,1
K13668,-0.7847945212330122,1
K13670,-0.7403338720408812,1
K13671,-0.92698666835399,1
K13677,0.2590067738645856,1
K13678,-0.3222954062525699,1
K13683,0.4394904417220478,1
K13684,0.4394904417220478,1
K13686,-1.0889616720849744,1
K13687,-0.0151932363831754,1
K13688,0.3863076743126318,1
K13693,-0.8740831353486627,1
K13694,-0.0279045265610859,1
K13695,0.5107068188239705,1
K13714,-0.3325111072644739,1
K13727,0.2822072097438783,1
K13730,-0.633425713980724,1
K13732,-0.9255893974599224,1
K13734,-0.0096633150632967,1
K13735,0.1021875764848558,1
K13745,-0.3643060669097848,1
K13747,-0.4242138032722337,1
K13766,-0.7000323832348447,1
K13771,-0.0714892614600992,1
K13775,-0.7211499608108491,1
K13787,-0.7842213409775753,1
K13788,0.1373155184788686,1
K13789,-0.0988992236731847,1
K13794,-0.0638944259040508,1
K13795,-0.269417827635168,1
K13796,-0.8346994477556396,1
K13816,0.925802297910776,1
K13818,-0.501197179749071,1
K13819,0.4481714376667828,1
K13820,0.524726753367435,1
K13821,-0.4584527868379335,1
K13829,-0.1602417959411392,1
K13853,-0.4757384654560803,1
K13888,0.1580768273516545,1
K13889,0.6049426672964002,1
K13890,0.5579397154576591,1
K13891,0.5376546978451983,1
K13892,0.6577257777446163,1
K13893,0.0595048064985206,1
K13894,0.1203960645501958,1
K13895,0.1203960645501958,1
K13896,0.5486341626222275,1
K13918,0.4430365536522127,1
K13919,-0.7622608583344093,1
K13920,-0.626192182591268,1
K13921,0.119808749972838,1
K13922,-0.0525246167757161,1
K13923,-0.3874175157043181,1
K13924,-0.5592477114437896,1
K13926,0.0852566889641924,1
K13927,-0.2743360060964813,1
K13928,0.7614590616014659,1
K13929,0.3793383750827864,1
K13930,0.6002351184502877,1
K13931,0.3819232260357094,1
K13932,0.3814412166124091,1
K13933,0.7387365612696428,1
K13934,0.3820002079347436,1
K13935,0.4092584905297258,1
K13936,0.6966266187181841,1
K13938,0.4979768959232482,1
K13940,-0.0058736127566737,1
K13950,0.2833775407385354,1
K13953,-0.5589815324874646,1
K13954,0.4067978147604905,1
K13955,-0.7742728227036244,1
K13963,-0.467927006436789,1
K13979,-0.7464694548034757,1
K13990,0.4494627989228911,1
K13993,0.1694063487370836,1
K14048,-0.3530357171373736,1
K14051,0.5277370469818121,1
K14052,0.1505174196681309,1
K14053,0.1397769235450665,1
K14054,0.5223687340998046,1
K14055,0.4592915263117276,1
K14056,0.5356184367029462,1
K14057,0.8881917328581896,1
K14058,0.4560899307196606,1
K14059,0.285437935689394,1
K14060,0.2028748712197536,1
K14061,0.3167590360202927,1
K14062,0.4990413269756648,1
K14063,0.7345339595816626,1
K14064,0.4424982077762789,1
K14080,-0.2011096566027692,1
K14083,-0.555582050916938,1
K14086,0.4006970638639892,1
K14087,0.3993125819168912,1
K14088,0.4006970638639892,1
K14089,0.4006970638639892,1
K14090,0.2718717904834199,1
K14136,-0.5419343069514343,1
K14138,0.0390092883727578,1
K14153,-0.3814363343590707,1
K14155,0.2123200494210895,1
K14161,-0.6810308303075927,1
K14162,-0.7301148405491635,1
K14166,-0.8907446070760563,1
K14170,0.6081389086819009,1
K14187,0.411336464763081,1
K14188,-0.0997017018593536,1
K14189,-0.7071980453824961,1
K14192,-0.2978096760275655,1
K14194,-0.1276690243741817,1
K14195,-0.0024995679834416,1
