metagene,log2foldchange_liquid,log2foldchange_semi-formed,q-value_liquid,q-value_semi-formed
K12145,-0.2638517328820426,0.081934236310966,1.0,1
K12146,-0.2638517328820426,0.081934236310966,1.0,1
K12147,-0.7673157084316079,-0.6150546833528008,1.0,1
K12148,-0.7673157084316079,-0.6150546833528008,1.0,1
K12149,-0.7897516768932334,-0.6304048245698304,1.0,1
K12151,-0.7954901985208672,-0.6700434768910459,1.0,1
K12152,-0.8826536558253065,-0.7279801884634427,1.0,1
K12206,0.5446412588412584,0.3301611692979042,1.0,1
K12214,0.5131436715555435,0.2321961913599134,1.0,1
K12217,0.5131436715555435,0.2321961913599134,1.0,1
K12234,2.0901232997445423,1.1330500462210498,1.0,1
K12239,1.191783591238495,0.3241171320082175,1.0,1
K12240,1.3956792891456629,0.9402075011363727,1.0,1
K12242,1.175129674417859,0.5677999141370509,1.0,1
K12251,0.8883736799851809,0.7058987738359362,1.0,1
K12255,0.3876398663980298,-0.1261249045722461,1.0,1
K12257,0.3587458166487376,0.3395830872027897,1.0,1
K12262,-0.8032379398548014,-0.3960661673685594,1.0,1
K12264,-0.531344405466449,-0.0333201737927298,1.0,1
K12265,-0.7117840123895786,-0.4253201148358127,1.0,1
K12266,-0.7476754195688048,-0.4115883644657063,1.0,1
K12267,0.2504442529005956,0.3686212383496685,1.0,1
K12268,0.0196939165060955,0.1611987309204459,1.0,1
K12269,-0.5969795649236319,-0.1026412358329401,1.0,1
K12270,-0.4734632301678488,-0.0604775908431259,1.0,1
K12278,0.932687740798849,0.8105156162866161,1.0,1
K12287,1.805444720016542,0.5746098268703027,1.0,1
K12288,-0.7673157084316079,-0.6150546833528008,1.0,1
K12289,-0.7673157084316079,-0.6150546833528008,1.0,1
K12290,-0.7673157084316079,-0.6150546833528008,1.0,1
K12291,-0.6783517090218535,-0.474108476276215,1.0,1
K12292,0.4631764567992786,0.3644315723788108,1.0,1
K12293,0.4843345105897242,0.3009769642640173,1.0,1
K12294,0.5676096347756352,0.0077323605827785,1.0,1
K12295,0.6433837792619411,0.0345055496173261,1.0,1
K12296,0.9085028598588124,0.1656133108588888,1.0,1
K12297,-0.93024815979164,-0.6819149637961692,1.0,1
K12299,-0.0864308715559989,-0.2731174773638985,1.0,1
K12308,0.3103087658372067,0.057475591832693,1.0,1
K12339,0.1010743319503985,-0.3869806425968609,1.0,1
K12340,-1.147223333757844,-0.5639291893315248,1.0,1
K12343,0.2715502640619081,0.5678994456267545,1.0,1
K12349,1.838958272341642,0.5812620960107188,1.0,1
K12368,-1.0153187716778942,-0.7577493012810346,1.0,1
K12369,-0.91824889188035,-0.7025931288808973,1.0,1
K12370,-0.91824889188035,-0.7025931288808973,1.0,1
K12371,-0.918234920911728,-0.7025931288808971,1.0,1
K12372,-0.91824889188035,-0.7025931288808973,1.0,1
K12373,-0.3035986188318499,-0.0287540341352348,1.0,1
K12410,0.0732171391313442,0.0991531548285189,1.0,1
K12420,1.1162521881820149,0.465687909408248,1.0,1
K12424,0.883283263789631,0.5403241415665483,1.0,1
K12426,0.8433254115403307,0.4711448693843877,1.0,1
K12428,0.7001199554086334,0.5227299457763608,1.0,1
K12436,1.1813332465808577,0.922356858851278,1.0,1
K12437,0.913083862085256,0.6852309902951286,1.0,1
K12443,0.8113309103024373,0.8721210547042224,1.0,1
K12452,1.518902588975236,0.8703445428265579,1.0,1
K12454,1.1356046493450422,0.442666791185311,1.0,1
K12466,1.8492550679714777,0.5461706610464282,1.0,1
K12472,0.387420562409807,-0.3499584108598011,1.0,1
K12500,-0.7294517614302384,-0.61699113570573,1.0,1
K12503,2.099327915502953,1.1322247255877202,1.0,1
K12506,1.300616992026388,1.088962278886184,1.0,1
K12507,1.219776989180692,0.2019338811547724,1.0,1
K12508,1.6228661523364734,1.063218600428653,1.0,1
K12510,1.7235147136919249,0.7653836345037206,1.0,1
K12511,0.7452243508040548,0.8690919305269891,1.0,1
K12516,0.5329852999368322,-0.2264106222838617,1.0,1
K12524,-1.378349397567768,-0.8396527549554642,1.0,1
K12525,-0.7614984470361267,-0.6150546833528021,1.0,1
K12527,0.6721648329703381,0.3813460375275152,1.0,1
K12528,-0.3339234514346497,0.011862517758359,1.0,1
K12529,-0.3339234514346497,0.011862517758359,1.0,1
K12536,0.5723070846724962,-0.1692876420974056,1.0,1
K12537,0.5723070846724962,-0.1692876420974056,1.0,1
K12538,0.3106890530255122,-0.0750899004841122,1.0,1
K12541,-0.8769644974653056,-0.6094615234579244,1.0,1
K12542,-0.8579339495515402,-0.6094575201725032,1.0,1
K12543,-0.8804392585929196,-0.5984544969590044,1.0,1
K12551,0.0492490884468581,0.4708311280323264,1.0,1
K12552,0.0184141191050178,0.1000881529811915,1.0,1
K12553,-0.6899402937916636,0.3461491717410637,1.0,1
K12554,0.8075892080584655,-0.118574143180537,1.0,1
K12555,0.1839801268471257,0.0325841890632404,1.0,1
K12556,0.5705070453038519,-0.0391209932990079,1.0,1
K12573,-0.0083926856183396,0.0679186169649799,1.0,1
K12574,0.1666107444577308,0.0879487461733932,1.0,1
K12582,-0.8826536558253065,-0.7279801884634427,1.0,1
K12583,1.612427791655756,0.8955980848338934,1.0,1
K12645,1.1286017449078836,0.413184931092538,1.0,1
K12658,0.5942634060026618,0.2262419461357325,1.0,1
K12660,-0.1591602432767859,-0.4082535072327682,1.0,1
K12661,-0.2632672581950743,-0.7284636227218195,1.0,1
K12678,-0.6711346054002884,-0.378786237603072,1.0,1
K12684,-0.6435326599880483,-0.3081790398254926,1.0,1
K12685,0.5357195230099334,0.4455926612301166,1.0,1
K12686,-0.3705766690934601,-0.9468929796376032,1.0,1
K12687,-0.4063251624385412,-0.0923169459597568,1.0,1
K12700,-0.6831390417021926,-0.0419803352589753,1.0,1
K12733,1.004019592450836,-0.2968031962854426,1.0,1
K12940,0.2575542113538981,-0.0511495464287278,1.0,1
K12941,0.0356986464937778,-0.2081460860764196,1.0,1
K12942,-0.4452933067622032,-0.1906912565841718,1.0,1
K12943,-0.7117840123895777,-0.4649285251535235,1.0,1
K12944,-0.3463262899147042,-0.3427540617253224,1.0,1
K12945,-0.7673157084316079,-0.6150546833528008,1.0,1
K12950,1.8412585666501624,1.1749203059907392,1.0,1
K12952,0.5403930223094197,0.1181341646771082,1.0,1
K12954,1.509810333687852,1.1164125748004623,1.0,1
K12955,1.101936977316953,0.3363169001517477,1.0,1
K12957,-0.7903819125222381,-0.6566343756793007,1.0,1
K12960,0.5396149539792628,0.3849170571676291,1.0,1
K12961,-0.7614984470361267,-0.6150546833528021,1.0,1
K12962,-0.7920028198232892,-0.5694651118630065,1.0,1
K12963,-0.7403153996874258,-0.5597194469137312,1.0,1
K12972,-0.78441166526733,-0.6548776581658271,1.0,1
K12973,-0.7647112679061666,-0.6217402905823972,1.0,1
K12974,-0.7673157084316079,-0.6150546833528008,1.0,1
K12975,-0.7708937350690971,-0.6185809427643065,1.0,1
K12979,-0.1494955163966247,-0.2885572029671404,1.0,1
K12981,0.8000045714503405,0.012237612178821,1.0,1
K12984,-0.7696882982893406,-0.7233118863567849,1.0,1
K12985,0.1763811584199552,-0.0613635190239696,1.0,1
K12990,0.2628838760491673,0.2843759693107024,1.0,1
K12992,1.3772586284124515,1.0013856025781898,1.0,1
K12994,0.4439682574742934,-0.1458135149318392,1.0,1
K12995,0.8186376427968567,-0.0275796944152686,1.0,1
K12996,0.4671087743329002,-0.0984583218198503,1.0,1
K12997,0.5309367313199619,-0.0730956916270103,1.0,1
K12998,1.086730326192233,0.1892519551392973,1.0,1
K12999,1.0884957476907064,0.319774464889193,1.0,1
K13002,0.934983429224421,0.9847334240144884,1.0,1
K13004,1.0977185739124868,0.5097504975906739,1.0,1
K13009,0.1754002434925403,-0.4870806497848618,1.0,1
K13010,1.816013065582907,1.5447622508312766,1.0,1
K13012,1.1645802047360343,0.3248448489285676,1.0,1
K13014,-0.7403153996874258,-0.5597194469137312,1.0,1
K13015,1.0836114896949929,1.0188694562196736,1.0,1
K13018,0.7770170476654074,0.8647738230381197,1.0,1
K13019,1.070786184067671,0.818844829145811,1.0,1
K13021,-0.2313442402189195,-0.0597803288629077,1.0,1
K13038,-0.1398076556676494,-0.0927014704240131,1.0,1
K13040,0.6105225792821471,-0.0967075042702564,1.0,1
K13041,0.6267223442367093,-0.0672177612192829,1.0,1
K13043,0.522383136585454,0.4198491867202194,1.0,1
K13049,1.2171335792785944,0.8118700570507029,1.0,1
K13051,-0.4580171063156483,0.1484776262952878,1.0,1
K13052,0.284491238482433,0.2453212167907075,1.0,1
K13053,-0.8140223197079391,-0.5882450457092587,1.0,1
K13060,-0.1292339219781256,-0.2227506401272839,1.0,1
K13061,-0.1833463228118951,-0.7676885138234921,1.0,1
K13063,1.3753627536826074,0.8383861735637126,1.0,1
K13069,-0.6566268534488174,-0.4713739822769651,1.0,1
K13074,1.1471232210754807,0.4359967419954814,1.0,1
K13243,-0.3339234514346497,0.011862517758359,1.0,1
K13252,0.1707328082734056,0.0275493391481023,1.0,1
K13255,-0.7673165363495827,-0.6148932377126723,1.0,1
K13256,-0.1280773995163662,-0.2794160033709813,1.0,1
K13275,-0.3017253275260076,-0.3052037994220174,1.0,1
K13277,0.8753492191552377,1.4302533242147004,1.0,1
K13280,0.340998265764479,0.2394032982023575,1.0,1
K13281,-1.1216542425305431,-0.632968000156525,1.0,1
K13282,-0.1510191323920198,-0.1452590173857034,1.0,1
K13283,-0.8768363944298235,-0.7069194755116515,1.0,1
K13285,-0.3839005810389616,-0.1492218469984423,1.0,1
K13288,-0.1398366899381167,-0.6629045042830539,1.0,1
K13292,0.0074188849543661,-0.0277145329017947,1.0,1
K13301,-0.7673157084316079,-0.6150546833528008,1.0,1
K13307,0.9509299111002524,0.6516082090295966,1.0,1
K13316,1.1541161026131452,0.69932176854158,1.0,1
K13378,-1.3090341047392324,-0.6976186887701534,1.0,1
K13381,0.6035213539485209,0.9100601107069684,1.0,1
K13408,-0.6533105108705467,-0.8262726979530919,1.0,1
K13409,-0.6811078729895638,-0.87211904865128,1.0,1
K13444,0.7988762590971183,0.241379859328292,1.0,1
K13479,0.8963687706622753,0.6097564650308815,1.0,1
K13480,-0.1354905625820659,0.1445805882573845,1.0,1
K13481,0.7842538542031026,0.2802058008946939,1.0,1
K13482,0.4933360433209581,-0.2691093921522836,1.0,1
K13483,1.0289042319915669,0.445748135326919,1.0,1
K13497,-0.6379444546487832,-0.8337988608400624,1.0,1
K13498,-0.1118370592301593,-0.8016450618449593,1.0,1
K13525,1.7586828831255472,1.1546710085829055,1.0,1
K13527,2.099325243653323,1.1322247255877205,1.0,1
K13529,1.204424357472988,0.3405452379892532,1.0,1
K13530,0.7007943320753074,0.5910581645728006,1.0,1
K13531,-0.3962781951827955,0.4301789261969223,1.0,1
K13540,2.0684411947001218,1.2042357999265194,1.0,1
K13541,1.2176440032886826,0.6622125902025546,1.0,1
K13542,0.7491580440264078,0.3157818485359699,1.0,1
K13564,0.8269597036791451,1.0501624688121105,1.0,1
K13570,2.099325243653323,1.1322247255877205,1.0,1
K13571,2.165579550968352,1.212963140518076,1.0,1
K13572,1.9496604337493624,1.065774936216494,1.0,1
K13573,2.099330587095611,1.1322247255877202,1.0,1
K13574,-0.2179911900489926,-0.5343640947182666,1.0,1
K13580,0.6054202872993734,0.3668923399597782,1.0,1
K13581,1.1533031643274494,0.81590453281626,1.0,1
K13590,0.6443135853434216,0.3187772316573,1.0,1
K13599,0.8184353531509292,0.4833552397135007,1.0,1
K13607,0.7852685583521992,-0.1251408904607298,1.0,1
K13612,1.2416211823847143,1.2041486113618165,1.0,1
K13614,1.0780608057564305,1.0319362492056483,1.0,1
K13615,1.1608011076100286,1.1146765510592471,1.0,1
K13620,-0.7358535510540493,-0.462921900885878,1.0,1
K13626,1.0508567058545604,0.7598970624821391,1.0,1
K13628,-1.0861531801694937,-0.5715025405065017,1.0,1
K13629,-0.711976276979135,-0.4653080967220562,1.0,1
K13630,-0.7117840123895777,-0.4649285251535235,1.0,1
K13631,-0.4877415441725964,-0.7988427011680699,1.0,1
K13632,-0.7159089647197828,-0.469053477483729,1.0,1
K13633,0.0331912689605408,-0.654051460467644,1.0,1
K13634,-0.8782868952617685,-0.6408980574170575,1.0,1
K13635,-0.7482489297855147,-0.5806192694714976,1.0,1
K13636,-0.7214003931729666,-0.4229079300379149,1.0,1
K13637,-0.8004874002534857,-1.0167286918383698,1.0,1
K13638,-0.5513704556268931,-0.4155900904250085,1.0,1
K13639,0.1444332270590385,-0.4169969745256065,1.0,1
K13640,1.883182728204849,0.9450176054745588,1.0,1
K13641,0.3718532826970792,-0.5088262426449268,1.0,1
K13643,0.0201843048280303,-0.7394926132885908,1.0,1
K13650,-0.6947468687718282,-0.4356594772194309,1.0,1
K13651,0.6507514285257575,0.5650976444328265,1.0,1
K13652,-0.3477188033420814,-0.4289571096321852,1.0,1
K13653,0.2988060318991776,0.4434777251021961,1.0,1
K13654,-1.1042922443212908,-0.5649289029171958,1.0,1
K13655,0.6153123224396894,0.5296585383467585,1.0,1
K13668,1.8770243061950675,0.8576002204784512,1.0,1
K13670,0.3660155728333232,0.2027415770925094,1.0,1
K13671,2.3041954924205585,1.53856783485848,1.0,1
K13677,0.3827256444897437,-0.577458032231204,1.0,1
K13678,0.1917191589819778,0.0778993174540156,1.0,1
K13683,-0.7358535510540493,-0.462921900885878,1.0,1
K13684,-0.7358535510540493,-0.462921900885878,1.0,1
K13686,1.5659966250381965,0.8643324529265624,1.0,1
K13687,0.720523362314516,0.5323513161489348,1.0,1
K13688,1.2859568981963252,0.5554423773807702,1.0,1
K13693,1.4532810284682074,0.3363459974575956,1.0,1
K13694,-1.3023030694122926,-0.683204620482883,1.0,1
K13695,-0.8915375203128081,-0.7320255452222306,1.0,1
K13714,-0.6553227185347431,0.279103880388227,1.0,1
K13727,-0.8526278133797341,-0.8089978155617725,1.0,1
K13730,-0.2070427294829492,-0.7781962752103944,1.0,1
K13732,0.7056377706765842,0.5243504247884601,1.0,1
K13734,0.3582533844803239,0.6180359074648627,1.0,1
K13735,-0.6762570203432717,-0.8085916958102832,1.0,1
K13745,0.3728533454353601,-0.5450053191908666,1.0,1
K13747,0.8616291631892519,0.9484569456809642,1.0,1
K13766,1.7746514803526514,1.0248459923179567,1.0,1
K13771,-0.4111014301885484,-0.8570465234169233,1.0,1
K13775,2.009495686381184,1.2792000276459,1.0,1
K13787,1.9860013100192584,1.0404219713187708,1.0,1
K13788,-0.4483865920754611,-0.4586301583688734,1.0,1
K13789,0.1867816106418284,0.2384195035064629,1.0,1
K13794,0.4915717173726067,-0.1150090188449086,1.0,1
K13795,0.6538278544940523,-0.1285327855565868,1.0,1
K13796,1.3199440915802805,-0.1483798745273415,1.0,1
K13816,-0.6267327848982746,-0.6362665923249833,1.0,1
K13818,1.4052324022597684,0.2610838404392669,1.0,1
K13819,1.226536931885367,0.9660054136524474,1.0,1
K13820,-0.3481940628299002,-0.7227672766891682,1.0,1
K13821,-1.1400860832591166,-0.3685439885684975,1.0,1
K13829,0.9348759708881268,0.7238620859045604,1.0,1
K13853,-0.3200709050148188,0.4385507184908129,1.0,1
K13888,0.4264856007839492,-0.2562736394742984,1.0,1
K13889,0.0748214992170317,0.1745904215598619,1.0,1
K13890,-0.0189502575211699,-0.208993721754268,1.0,1
K13891,0.165742662223318,0.0735944621219431,1.0,1
K13892,-0.6991726103359043,-0.5186545067588819,1.0,1
K13893,-1.2296220970422045,-0.7358793705139788,1.0,1
K13894,-1.200966273920752,-0.7215656530643477,1.0,1
K13895,-1.200966273920752,-0.7215656530643477,1.0,1
K13896,-0.8440480004149148,-0.5170940977910163,1.0,1
K13918,-0.719222571444987,-0.4722634557920914,1.0,1
K13919,0.7052241646845703,0.320510212009913,1.0,1
K13920,0.7000760223134671,0.1642653840130264,1.0,1
K13921,-0.1308146011732792,0.2270389413018727,1.0,1
K13922,0.398679295600342,0.5308791929310251,1.0,1
K13923,-0.0559588496302765,-0.2870650935200441,1.0,1
K13924,1.9597664173921263,0.5237794831945167,1.0,1
K13926,-0.2095142034381905,-0.263671015358207,1.0,1
K13927,0.8006018135628907,0.3887818090926593,1.0,1
K13928,-0.1935412500723898,-0.5692865627623678,1.0,1
K13929,-0.7908660231455035,-0.8598851239932706,1.0,1
K13930,-0.4832951260607138,-0.5839940268153281,1.0,1
K13931,-0.786696908705305,-0.8557160095530716,1.0,1
K13932,-0.7860274511729427,-0.8557160095530714,1.0,1
K13933,-0.1727609166584076,-0.4976400764219713,1.0,1
K13934,-0.7867494411597421,-0.8557719503128407,1.0,1
K13935,-0.7939365234517756,-0.9091606945399144,1.0,1
K13936,-0.1513322496144694,-0.5389985075082637,1.0,1
K13938,-0.7346173120268701,-0.4146053761565773,1.0,1
K13940,-0.0193800091853643,0.0832524305848859,1.0,1
K13950,-0.0324346329659771,-0.1590933025850875,1.0,1
K13953,-0.0645032273852136,-0.1669127471005342,1.0,1
K13954,0.5282363579171558,0.6325094296921496,1.0,1
K13955,1.8322416474370395,0.747361906562964,1.0,1
K13963,1.144778223812602,0.8079312612800447,1.0,1
K13979,0.4127069720808832,-0.4226405634400259,1.0,1
K13990,0.981777249713031,0.3189959641715702,1.0,1
K13993,-0.0391899521085342,0.4222050385634582,1.0,1
K14048,0.5269145485696773,0.4713312364943391,1.0,1
K14051,-0.7818342477208245,-0.6157976355689552,1.0,1
K14052,0.4744559038120303,0.4949658672584511,1.0,1
K14053,0.0684135985590032,0.3137857898675412,1.0,1
K14054,-0.7673157084316079,-0.6150546833528008,1.0,1
K14055,-0.7614984470361258,-0.5309278553766177,1.0,1
K14056,-0.5158106963767787,-0.529554237390276,1.0,1
K14057,-1.0543141184949074,-0.6548748831409315,1.0,1
K14058,-1.0799125012298418,-0.7499038824300599,1.0,1
K14059,0.1727884994134607,-0.4464437945389418,1.0,1
K14060,0.8052127039992025,1.2397751192528603,1.0,1
K14061,-0.5322075645403633,-0.4221538071910999,1.0,1
K14062,-0.7705707057234518,-0.4880639794898927,1.0,1
K14063,-0.9875622393298448,-0.619278802684079,1.0,1
K14064,-0.7117840123895777,-0.4649285251535235,1.0,1
K14080,-0.563994195300025,-0.6922179934594179,1.0,1
K14083,0.9784778354278716,0.5995090380783991,1.0,1
K14086,1.5798584449454651,1.051118975471534,1.0,1
K14087,1.5778586376885455,1.0511189754715342,1.0,1
K14088,1.5798584449454651,1.051118975471534,1.0,1
K14089,1.5798584449454651,1.051118975471534,1.0,1
K14090,1.673031100092489,1.0733914830165598,1.0,1
K14136,2.0093308946229658,1.0745889630501415,1.0,1
K14138,-0.026192973668369,0.0980833016745526,1.0,1
K14153,0.6353427349179425,1.2068994817076726,1.0,1
K14155,0.2449334379957889,0.1696302622372264,1.0,1
K14161,1.8015655616981925,1.1186101814576643,1.0,1
K14162,2.0096306938961264,1.0863455797521375,1.0,1
K14166,0.8717437263355694,0.6388630142740488,1.0,1
K14170,0.0362825092716921,-0.1257068287619692,1.0,1
K14187,-0.8768904135738632,-0.6751600816523935,1.0,1
K14188,-0.2169890791519958,-0.0488376482541498,1.0,1
K14189,0.1538011557733948,-0.0252088503062683,1.0,1
K14192,0.4023937914013458,0.8239659097211416,1.0,1
K14194,-0.1308833842199711,0.3031305008667151,1.0,1
K14195,0.0452488384068558,0.4532979621419155,1.0,1
K14205,-0.3885315917728317,-0.3769561906365155,1.0,1
K14257,1.161453615788116,0.4705345558406024,1.0,1
K14260,0.005880409686468,-0.2105838831343729,1.0,1
K14261,-0.8768854776562353,-0.815256437893346,1.0,1
K14266,1.1388991184552868,0.0971659649540468,1.0,1
K14267,1.8429619019908632,0.839962328751078,1.0,1
K14274,1.2667086396118503,0.5446462897089916,1.0,1
K14287,-0.756230746120686,-0.5333402305760386,1.0,1
K14333,1.0228316734765044,0.1400883799058153,1.0,1
K14335,1.2506516221534465,0.5680960357238405,1.0,1
K14337,2.001395694877435,1.3158069437931623,1.0,1
K14339,1.9685538867824324,1.315678680942206,1.0,1
K14347,-0.3593615051351336,-0.5529003335342104,1.0,1
K14348,-0.7896752949012841,-0.6169167406145968,1.0,1
K14392,-0.2053157438867724,-0.4405228264916954,1.0,1
K14393,0.2122625648685278,-0.412719119403108,1.0,1
K14414,-0.2817449166120358,-0.0826601513777515,1.0,1
K14415,0.589368707036858,-0.0659366784537223,1.0,1
K14440,0.5081719329158965,-0.0605854940589651,1.0,1
K14441,0.0414287912685389,0.2814951646127816,1.0,1
K14445,1.2921481789765177,0.3040966217838297,1.0,1
K14447,1.947296300390017,1.0433394164514742,1.0,1
K14459,1.8486896576299692,0.6169255174586716,1.0,1
K14470,1.9908735022302797,0.6264421595837066,1.0,1
K14475,1.0801310358727991,0.283356218032098,1.0,1
K14486,0.6943569299970223,0.2235962329379748,1.0,1
K14519,2.0697493603061,1.0878032505981277,1.0,1
K14534,1.8218907033464935,1.27623988808983,1.0,1
K14540,0.2563711357807007,0.1565750497360677,1.0,1
K14587,0.4160609780847386,0.3304406625815898,1.0,1
K14588,-0.7673157084316079,-0.6150546833528008,1.0,1
K14591,0.3070077748440682,-0.0365706859307335,1.0,1
K14623,1.7995892643200784,1.01854281785147,1.0,1
K14626,1.1540131616158744,0.4609457083089329,1.0,1
K14627,1.1535955756612928,0.4605281223543512,1.0,1
K14628,1.1540131616158744,0.4609457083089329,1.0,1
K14629,1.1540131616158744,0.4609457083089329,1.0,1
K14630,1.1540131616158744,0.4609457083089329,1.0,1
K14631,1.1540131616158744,0.4609457083089329,1.0,1
K14632,1.1540131616158744,0.4609457083089329,1.0,1
K14645,0.8826421359898164,0.3934491466001164,1.0,1
K14652,0.3011443673726564,0.2338042907697104,1.0,1
K14654,0.3324404496406793,-0.1538014257930554,1.0,1
K14665,0.0533872797224715,-1.0299336594352242,1.0,1
K14667,1.1472512144656055,0.4452260895262759,1.0,1
K14668,1.1472512144656055,0.4452260895262759,1.0,1
K14669,1.1472512144656055,0.4452260895262759,1.0,1
K14670,1.158309634234136,0.4452260895262759,1.0,1
K14671,1.1472512144656055,0.4452260895262759,1.0,1
K14672,1.1472512144656055,0.4452260895262759,1.0,1
K14673,1.1472512144656055,0.4452260895262759,1.0,1
K14682,-1.4365949395146806,-0.9236014911852306,1.0,1
K14727,1.1382117575330704,0.4684491010696461,1.0,1
K14729,1.8486896576299692,0.6169255174586716,1.0,1
K14730,2.1167571650072707,1.3234175182644663,1.0,1
K14742,0.1518224471522496,-0.0998228584024202,1.0,1
K14743,2.04147873146093,1.3450879225419052,1.0,1
K14744,-1.0064724569491572,-0.557377228669039,1.0,1
K14761,0.1779354576288985,-0.1643068878131934,1.0,1
K14762,-0.7816867046694166,-0.6284329744140555,1.0,1
K14940,-0.1283378569816814,-0.7256429352976663,1.0,1
K14941,1.6383514476129677,0.6782157928259349,1.0,1
K14949,2.1046381326585184,1.2102023989627468,1.0,1
K14954,1.9893532805560343,1.3017365799396,1.0,1
K14977,1.1883501104095475,0.8310560784635441,1.0,1
K14982,0.4561418149564106,-0.0210054843341277,1.0,1
K14983,0.4531884261009723,-0.0227095871487192,1.0,1
K14988,1.1754998566394348,-0.4264940538312943,1.0,1
K14989,1.0461761956010078,-0.6490748827830624,1.0,1
K15011,0.6143434557582147,0.2791393761999515,1.0,1
K15012,0.6143434557582147,0.2791393761999515,1.0,1
K15022,0.8458433136200565,0.3970994495801935,1.0,1
K15023,-0.028815549775812,0.0978686584355999,1.0,1
K15024,0.4371161542182612,0.3177982680185251,1.0,1
K15034,-0.2081690201189464,-0.6562383226848445,1.0,1
K15051,0.459162551597327,0.114445838639015,1.0,1
K15066,1.79675457970836,0.6123960724797781,1.0,1
K15125,0.5122657470346783,-0.640181824599017,1.0,1
K15256,-0.2028146438309077,-0.3177616827378981,1.0,1
K15257,-0.8915195063054714,-0.7777008831333194,1.0,1
K15268,-0.0143733108937758,-0.5248668646948307,1.0,1
K15269,1.546165937755069,0.5030963005114275,1.0,1
K15270,0.5331584909806903,0.2497849099926431,1.0,1
K15303,0.8727318792341392,1.1549058686343112,1.0,1
K15311,1.1608011076100286,1.1146765510592471,1.0,1
K15312,1.1608011076100286,1.1146765510592471,1.0,1
K15329,1.1608011076100286,1.1146765510592471,1.0,1
K15331,-0.1192996300942987,0.0868638731220577,1.0,1
K15337,1.1608011076100286,1.1146765510592471,1.0,1
K15342,0.4916052493263585,0.2685569870065077,1.0,1
K15357,1.9653361362180584,0.6139074469679604,1.0,1
K15358,1.396140644806056,0.6617129837546578,1.0,1
K15371,2.0063104244433965,1.052542403020253,1.0,1
K15372,0.5860100423305314,0.2912303138531935,1.0,1
K15383,1.2695369977884758,0.7715602320495782,1.0,1
K15395,1.1541161026131452,0.69932176854158,1.0,1
K15396,-0.93024815979164,-0.6819149637961692,1.0,1
K15460,0.1581859923939098,-0.0453036275161971,1.0,1
K15461,-1.0113950400034315,-0.8900505579532396,1.0,1
K15509,1.8646487808144268,1.1948780039438611,1.0,1
K15510,2.009501433407564,1.2911534137300162,1.0,1
K15512,1.8446330706718457,0.6917627427134492,1.0,1
K15513,1.8446330706718457,0.6917627427134492,1.0,1
K15515,1.402430382844595,0.951123162964729,1.0,1
K15518,-0.1061585147972854,0.485019215755644,1.0,1
K15519,-0.1061585147972854,0.485019215755644,1.0,1
K15520,1.7116426130231286,0.6969574039885412,1.0,1
K15521,2.099325243653323,1.1322247255877205,1.0,1
K15524,0.0501711771110675,-0.0234386908965547,1.0,1
K15525,2.099909217781041,1.1320222258871604,1.0,1
K15526,2.099325243653323,1.1322247255877205,1.0,1
K15527,1.225903440223647,0.3123813087766093,1.0,1
K15531,1.584309039542488,0.5170774055518913,1.0,1
K15532,0.1505382350995899,0.108375931699345,1.0,1
K15533,1.1846727484880368,0.6978727329137784,1.0,1
K15534,0.2955284076735773,-0.3522419834213851,1.0,1
K15536,-0.8560042557890594,-0.7422463722146999,1.0,1
K15538,0.0163795802187876,-0.1040793030389979,1.0,1
K15539,-0.866143125084755,-0.4295854767557751,1.0,1
K15540,-0.6568505333875306,-0.4466175293321167,1.0,1
K15545,-0.8826536558253065,-0.7279801884634427,1.0,1
K15547,-0.063105833151125,-0.2639094561814665,1.0,1
K15548,-0.7673157084316079,-0.6150546833528008,1.0,1
K15549,-0.0540541049334062,-0.2732140962379382,1.0,1
K15550,-0.0443652412596422,-0.2603360882557837,1.0,1
K15551,-0.6338028887414627,-0.3659246618592364,1.0,1
K15552,-0.2229023118403744,-0.4052063543306083,1.0,1
K15553,0.343568011186101,-0.4093847141407165,1.0,1
K15554,0.4376377681879227,-0.1209081596819077,1.0,1
K15555,0.0979506754903456,-0.4235762586817933,1.0,1
K15576,-0.4775053601637274,-0.1259676000704331,1.0,1
K15577,-0.4763311770320627,-0.1899597325369878,1.0,1
K15578,-0.4738649892179859,-0.1547389845648315,1.0,1
K15580,0.0685358016155448,-0.1926938669789956,1.0,1
K15581,0.0893629866738848,-0.1474614096256417,1.0,1
K15582,0.1119874839335126,-0.1962495955031357,1.0,1
K15583,0.1740803540076395,-0.029722041459811,1.0,1
K15584,0.1214059798172154,0.2592731122559569,1.0,1
K15585,0.1657921128191547,0.4447138678130969,1.0,1
K15586,0.1966222219941138,0.2519114658025868,1.0,1
K15587,0.2083044326864858,0.5249684791379332,1.0,1
K15598,0.4762486726440507,0.2574867059168527,1.0,1
K15599,0.4762486726440507,0.2574867059168527,1.0,1
K15600,0.4811707707115598,0.2768907354181564,1.0,1
K15629,-0.6175989838263857,-0.1747107315919865,1.0,1
K15633,-0.1710848675367908,-0.1105517973360564,1.0,1
K15634,-0.014106289061482,-0.0080999383844342,1.0,1
K15635,0.4175385441585073,0.147644937711874,1.0,1
K15654,0.5792209343051585,0.3371299840693269,1.0,1
K15669,1.6950126599917237,1.0910818837745595,1.0,1
